v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(-19.1696267733371+2.397105606634348j),(-49.91070538126408+6.2411873280136785j),(38.225200552435474-4.77994922083787j),(-0.44033739803694155+0.0550629001871476j),(0.8916310113475773-0.11149584296148811j),(42.357271988757105-5.2966526352620384j),,,(-93.09077185567678+11.640728000585662j),(-14.129701765803505+1.766877765715758j),(-83.00104343217053+10.37903705274493j),(3.6754929560087826-0.4596096145308489j),(-25.616797585505203+3.2033054082013304j),(3.2505063669424117-0.40646628798406603j),(41.22628705567426-5.155226286373353j),(86.14399815485883-10.772054323046355j),(0.9677523205710601-0.12101458942856878j),(18.263339615033587-2.2837770554800954j),(-6.275484089404487+0.7847308804143929j),(-29.618797483887665+3.703743758284694j),(-7.143806303219383+0.8933120266052996j),,(23.22102161865036-2.9037206499641295j),(-1.2091337666684914+0.15119863133085834j),(-3.0709875666189137+0.3840179885028124j),(24.53574081026901-3.06812242902027j),(5.999732322078063-0.7502489306449331j),(-3.0709875666189137+0.3840179885028124j),(-27.198573883147947+3.40110189513109j),(11.340803133507357-1.4181341711294264j),(59.1932441511565-7.401941577024874j),(-5.366600625012499+0.6710776687983167j),(2.805957668112478-0.3508767769838093j),(-8.077821355345517+1.0101078695607058j),,(2.6573759435170476-0.3322970680889812j),(-84.00950431153285+10.505142128058818j),(20.519338693302927-2.5658831237423696j),(-6.401971890504849+0.8005478089740169j),(16.761391947226947-2.0959629045870614j),(254.10480208969605-31.775060253605826j),(-24.92427079443876+3.116706964045973j),(30.711248925791786-3.84035160711389j),(54.07814344395637-6.762313235340983j),(-2.7005635604624096+0.3376975529258011j),,(-40.70979382215425+5.090640322311623j),(8.44168830654444-1.0556083646460386j),(5.935168496108267-0.7421754135625231j),(-70.31551719518441+8.79274920137781j),(-107.75616583228623+13.474592506165305j),(-43.700242382978686+5.464587144347531j),(-0.4403373980369431+0.055062900187147795j),(-67.49570340395454+8.440139756835906j),(-4.408295343089712+0.5512444038460993j),(-26.616102619299767+3.328265571879565j),(44.815646468017434-5.604065153884374j),(1.8057764396562144-0.22580704773286425j),(2.9129639729585635-0.3642576015728695j),(-17.466653028815657+2.1841537344246422j),(11.924767869912637-1.4911572487441065j),(22.11498654043887-2.7654142072532744j),(16.923164114212973-2.116192039617429j),(6.749268532015531-0.8439762354308358j),(0.12408071937659447+0.9922721275330608j),40
(-28.916680526498762-29.027742322957756j),(-27.303315182030207-27.40818044243323j),(9.85404757586956+9.89189452808683j),(-7.808154785999482-7.838143971541312j),(-2.016687699679043-2.024433296848049j),(44.821647288329174+44.99379611652996j),(77.56197686660857+77.85987317873274j),(-42.30591354293503-42.46840006190499j),(-98.50685717014464-98.88519757165857j),(-60.51651353752893-60.748942453522716j),(-109.9488129265032-110.37109904163874j),(-8.313216274787546-8.345145276215769j),,,(8.898793184191987+8.932971241263502j),(42.22363137635481+42.38580186993491j),(17.160386438253646+17.226295225537044j),(-161.58992890945342-162.21055574032076j),(-68.29797941469207-68.56029501074964j),(-42.79247840593047-42.956833699835656j),(-3.1914105492965104-3.2036679655140547j),(-10.170376803561135-10.209438697869276j),(27.375257404169922+27.480398976801276j),(4.2213684113437875+4.237581640204875j),(-25.073723994936298-25.17002594869073j),(30.955629453738258+31.07452234721891j),(-13.570172213968746-13.622291879051332j),(-25.073723994936298-25.17002594869073j),(-18.105609449756994-18.175148604143413j),(15.928302025732831+15.989478682434427j),(26.496548408297805+26.598315077659855j),(20.640783418126194+20.72005954681729j),(28.119094900195957+28.227093368123658j),(18.27038624745613+18.34055826864586j),(33.01071419379328+33.13750015794976j),(-9.277520134050922-9.31315278738497j),(-21.656751052894588-21.739929261236846j),(-15.313739082471939-15.372555355364847j),(44.21598889471294+44.38581153927125j),(50.39774017243128+50.591305390122656j),(4.221368411343784+4.237581640204872j),,(33.45115374358023+33.57963132678635j),(23.966796723493054+24.058847244196475j),(-213.31337832033742-214.1326620892086j),(68.31942665685528+68.58182462644953j),(-75.73947658647766-76.03037312713867j),(1.3289382341834552+1.3340423562674615j),(468.80986670371453+470.6104491027248j),(-101.99912391770935-102.39087724946413j),(-47.79501688730593-47.97858569052412j),(-13.630679787732548-13.683031847395675j),(-7.808154785999485-7.838143971541315j),(-73.51733422018638-73.79969606327165j),(50.88782709787658+51.08327461787134j),(-4.810521629860336-4.828997650080829j),(19.894121342586754+19.970529727472293j),(10.003713864153857+10.042135647456284j),(-20.118736052256832-20.196007126521405j),(142.656805309029+143.20471470894103j),,,(73.71521020681598+73.99833204247824j),(55.1058226933116+55.31747048801824j),(-0.7084607880093511+0.7057501766582629j),48
(-36.567789862624785-7.383319775121216j),(-11.896902477958307-2.402076681642067j),(-17.596369164279963-3.5528431143646917j),,(5.418007932266926+1.0939377320409556j),(391.55666005632924+79.05831996232108j),(897.1879223492115+181.14918495118954j),(9.248581180151751+1.8673601159861544j),(-860.5443646028369-173.75056705396386j),(-8.571629107973347-1.730678253612169j),(-6.128911704528293-1.2374747054173627j),(22.33418279221805+4.509444352268524j),(-9.580677965767357-1.9344130271328575j),(-2.9112796868646247-0.5878098994685431j),(27.610922175582267+5.574858870994307j),(-1.7571775326990002-0.3547877428281632j),(-43.9271460295044-8.869230740022564j),(19.419996868828896+3.921047661154017j),(-3.61620217886517-0.730139206070552j),(-46.00136671015485-9.2880319480514j),(6.398270247666468+1.291860279870212j),(28.47460480011007+5.749243077014435j),,(1.7838424251801204+0.3601715909824253j),(3.1516943381250355+0.636351478151539j),,(36.45745482020457+7.361042276162421j),,,(1.2856620155307952+0.2595851108051999j),(14.521583102290927+2.932020012366008j),(5.634321488097757+1.1376131130358824j),(-10.182369091261593-2.055899121919163j),(-49.08499101276423-9.910639559231376j),(5.451838420038819+1.100768369339698j),(-3.920442947151952-0.791567771738005j),(38.672452460938516+7.808267441919375j),(-12.178798502962291-2.458993670712475j),(-167.45309134049666-33.81007507820775j),(-217.80875952904233-43.97727419312973j),(1.7838424251801208+0.36017159098242535j),(-2.825566042191158-0.5705036512623275j),(-13.077864030252373-2.640521958632202j),(4.420521227928694+0.8925374467836741j),(-6.322006159011349-1.276461970155179j),(13.618247488633406+2.74962956096206j),(-3.5736811135525675-0.721553873909074j),(14.384073732155933+2.904255806336705j),(13.894200579653+2.8053466256680473j),(-1.4222963170479277-0.2871726337083111j),(11.70599860874963+2.3635317130243108j),(-35.897409605860936-7.24796481313938j),(19.98730953639747+4.035592479226737j),(28.74189955205159+5.803211956052788j),(-10.319797955424614-2.08364707316968j),(-36.68497085215718-7.406979523783441j),(-13.463991026561585-2.7184839874632587j),(43.96189077510261+8.876245973051974j),(76.19290283964999+15.383936747975442j),(-12.940538754215817-2.612794922626097j),(14.651110718175415+2.9581726404405226j),(0.27726677465207117+0.05598230759811563j),(-17.494596050262846-3.532294335012121j),(-6.926641986459878-1.3985426230554052j),(-0.19791388513693228+0.9802194111881305j),57
(-23.035162980322323-1.2543541248171863j),(-28.75461478989669-1.5658004981361537j),,(-4.5977201506909395-0.2503637261303882j),(1.6710463993833944+0.09099496910953213j),(127.81083916520282+6.9597967872061846j),(349.18769389351064+19.014626662068324j),(92.60972483630003+5.042959342021208j),(-280.8965051519036-15.295906097343885j),(-28.249283149356515-1.5382832268994069j),(72.47465460569757+3.9465265354109325j),(6.888409209561912+0.3751006456009791j),(-81.99623979849261-4.465013844208501j),(9.864386156454144+0.5371541531834505j),(140.16105266725944+7.632313897760653j),,(10.104647856401694+0.5502373362554456j),,(87.41848129432267+4.760275961166799j),(-35.32174216090587-1.923406099323437j),(-21.67947268725212-1.18053152097714j),(46.5504234495687+2.5348514232711596j),(26.809563688612236+1.4598849083936138j),(-3.0903262288079163-0.16828027027407247j),(-0.18790781029904444-0.010232310365475592j),,,(256.7337942289511+13.98015260608959j),(2.9147030536014285+0.15871690601995653j),(-22.731317871084627-1.2378085780631474j),(99.07592638686722+5.395069140149485j),(-204.12735391576138-11.115527534620904j),(-93.68258641513228-5.101380823471794j),(-15.139013918225825-0.8243781287856831j),(-78.88554529098163-4.2956244420203875j),(6.791770112152899+0.3698382712666991j),(-57.87776099898662-3.1516689639348185j),(170.85093305324466+9.303497126860947j),(-152.05069719618032-8.279751238238862j),(-91.81056807721966-4.99944215145545j),(-3.0903262288079185-0.1682802702740726j),(49.957795357493225+2.7203960626185095j),(35.063593138719774+1.9093488820563713j),(66.03384809973474+3.5957995961309575j),(16.141587997784328+0.8789721828066286j),(17.706449157413147+0.9641849530407011j),(19.54752570960868+1.0644387246039164j),(68.20286537994738+3.7139110145115715j),(-35.47520449591076-1.9317627197251201j),(94.50203978130678+5.1460032431540155j),(-82.44354951439054-4.489371596210806j),(-121.5830747914519-6.620670819776425j),(-4.597720150690944-0.2503637261303885j),(-77.0610758450928-4.196274991920618j),(26.34890296324717+1.4348001420519751j),(-102.56701729142898-5.585172604144491j),(13.700418616853257+0.7460410251254749j),(3.2105382998685976+0.17482628461382743j),(69.18465288056383+3.767373158545204j),(41.90900237592405+2.282108012090914j),(-131.05454855555618-7.136429366579453j),(-8.861172079085026-0.48252524879507736j),(-52.087224277256986-2.836351740956554j),(0.4129747331955459+0.022488078789441302j),(-0.0543733304627259+0.9985206762678434j),27
(37.301955537436385+0.5298862348646903j),(12.135754688297252+0.17239228524010225j),(17.949648656703744+0.25498051259803917j),(-20.388591556683185-0.2896264782505115j),(-5.526784411913919-0.07850974408027503j),(-399.41788056315147-5.673859019450981j),(-915.2006209268072-13.000718170982557j),(-9.43426346690422-0.1340167365269168j),(877.8213763259242+12.46973402019802j),(8.743720336126074+0.12420735001332024j),(6.251960885633294+0.08881110833143249j),(-22.782582611912197-0.3236338885398175j),(9.773027706627122+0.13882899113682362j),,(-28.165262248836882-0.4000965781012367j),(1.7924561052871755+0.025462413514423597j),(44.80906432230942+0.6365271214193848j),(-19.80988904332466-0.2814058235558125j),,(46.924928800177+0.6665836545289154j),(-6.526727297207931-0.09271425327916712j),(-29.046284891430904-0.41261178713488006j),(-1.7369392577696785-0.024673778900533717j),(-1.819656344554517-0.025848801631752336j),,(-43.29747058368887-0.6150544478487239j),(-37.18940531599719-0.5282874228932444j),(-3.2149704018204908-0.04566968505745959j),(-18.875661931714937-0.2681348279860877j),(-1.3114740464125558-0.01862990919816182j),(-14.81313060619197-0.21042526833737737j),(-5.747440860445787-0.0816442396590342j),(10.386798888718602+0.14754780751149071j),(50.07046253525401+0.7112669694786382j),,(3.999153053851564+0.05680925098487934j),(-39.44887311048461-0.5603838871447603j),(12.423310294758068+0.1764771048005361j),(170.8150203021629+2.426482115003596j),(222.18167119584655+3.1561618555830524j),(-1.8196563445545175-0.025848801631752343j),(2.8822944801931016+0.040943916957597845j),(13.340426217000166+0.18950503044061695j),(-4.509271326376353-0.06405564455511889j),(6.448932066629231+0.09160914709296712j),(-13.891658867740642-0.19733546693186768j),(3.6454293383194787+0.05178449222611838j),(-14.672860482401989-0.2084326862679338j),(-14.173152224880937-0.20133417029756107j),(1.450851532971841+0.02060981106962492j),(-11.941018072606267-0.16962598919497326j),(36.618116163360924+0.5201720773638213j),(-20.388591556683185-0.2896264782505115j),(-29.31894607740275-0.4164850266781357j),(10.526986890231072+0.14953922300765948j),(37.421489150974175+0.5315842481592947j),(13.734305423324622+0.19510021081718715j),(-44.844506632614-0.6370305907976418j),(-77.72261557698717-1.1040746668252526j),(13.200343883336425+0.18751511599010928j),(-14.945258727326564-0.21230219064933206j),(-0.28283341538917867-0.004017739322649806j),,(7.065707070985679+0.10037063372572806j),(0.014203887494623663-0.9998991197016027j),57
(-12.410088309751446+6.089254562053945j),(-157.25606052041738+77.16078725903614j),(149.2278741460813-73.22159929479479j),(18.316421569360898-8.987313451596862j),(9.330438234628922-4.578163520523299j),(77.08337895477545-37.82248000524506j),(310.3303267432465-152.26969467897786j),(106.1698967562298-52.09435356456516j),(-169.41013684848113+83.12442449359636j),(92.92861124541093-45.59725570420131j),(-93.45531566656116+45.85569361530166j),(38.46205388933668-18.872165230893415j),(-87.07347827858104+42.72431924800493j),(11.090482923132877-5.441764155860453j),(165.4456070509496-81.17914976601458j),(284.1790042161446-139.43803256447285j),(-40.25494894898695+19.75188454865853j),(-894.7848513596574+439.04383290465734j),(149.12437687544983-73.1708163179438j),(-24.08653288788672+11.818532359385294j),(-24.374129095015316+11.959647109947635j),(-4.863433332101724+2.3863394736260966j),(34.959417873211436-17.15352779592481j),(-16.523653342190283+8.107656366689085j),(51.23723974711492-25.140562104784898j),(31.6518107632365-15.53058513982212j),,(51.23723974711492-25.140562104784898j),(-77.2938146940142+37.92573445059593j),(10.411445216117928-5.108580913965356j),(201.8257473745909-99.02978304956872j),(-78.2978945960982+38.418406055489136j),(-60.3793897760934+29.626338304072377j),(-84.53004916519052+41.476335595881814j),(-17.093248983692643+8.387139700890577j),(36.31488930421229-17.818616584090016j),(-327.9658328876275+160.92290354933064j),(133.75328480680827-65.62868686918073j),(-144.4204708672905+70.86275207176514j),(-54.540765983652+26.76150239985853j),(-16.523653342190283+8.107656366689085j),(-22.881772734532305+11.227393031695762j),(53.407792713697205-26.20558672218068j),(185.0104108134264-90.77900655935741j),(-93.52792887376395+45.89132271738287j),(128.43621033118532-63.01975942246571j),(10.958550925603191-5.377029119510448j),(35.161677590250335-17.252770514748264j),,(-56.11668597694441+27.534758622463123j),(-368.5510360585167+180.83683384473662j),(-164.44334274822123+80.68736902074968j),(18.316421569360887-8.987313451596858j),(-117.37707395664481+57.59337606884103j),(-152.67136805787376+74.91121748996194j),(-109.24693968996624+53.60416536076065j),(153.23760838274004-75.18905447188749j),(-17.786173704004558+8.72713687971837j),(65.71282032932417-32.24329118281534j),,,(-15.943551964494239+7.823018185846022j),(-114.51513421106091+56.18910889385029j),,(-0.44050001817078827-0.8977526017737488j),17
(-3.5703166672206157+6.662489240612933j),(-7.527631940301652+14.04714804992254j),(4.516672291577348-8.428462612935277j),(-3.1014133238435964+5.787479046469899j),(1.0701099747855223-1.996908638031622j),(-0.7750358033461828+1.4462772303341667j),(0.9169194139946634-1.7110431089587936j),(-25.239071136370935+47.098074362137595j),(1.7033363519829865-3.178558423801093j),,(65.90087314764958-122.9761668829816j),(4.4112212612866895-8.231682769518757j),(10.57941247754299-19.74200844725267j),(6.47409754656212-12.08117073834432j),(-12.193996760506634+22.754948591209743j),(11.268479121313392-21.027860523718328j),(6.8161367955120795-12.719442642043672j),,(16.98474329218146-31.69485510281749j),(-5.764146589768171+10.756346905649185j),(-14.228459704354428+26.551415049845605j),(25.505185893120426-47.59466524436654j),,(-5.398400845556881+10.07383683364914j),(10.752752824691482-20.06547504853316j),,(7.20070670735805-13.437080078369966j),(10.752752824691482-20.06547504853316j),,(-109.80644467753456+204.9073862077197j),(-25.87713777304757+48.28875644943869j),(-22.417738397031247+41.833247521253284j),(-68.48996222072752+127.8076089370554j),(-9.694769581675306+18.091195837375306j),(6.814091119063953-12.715625250311854j),(11.864345315548597-22.139793295504507j),(-9.926524776045222+18.5236690975547j),(26.836151711681563-50.07835122303641j),(24.94244600685611-46.544548745759585j),(42.85312161561829-79.96726573640152j),(-5.398400845556879+10.073836833649139j),(-25.773054457731938+48.09452886879175j),(7.410518243757206-13.828604762062534j),(20.408592683651392-38.08402498838552j),(4.850560733490464-9.051524475272235j),(2.1616239833473334-4.0337588717344355j),(-42.41492368608879+79.14955423827216j),(40.83071319180744-76.19329395191718j),(-10.660328708924359+19.89300444318739j),(79.87235332597778-149.04803810330455j),(-13.822163013060575+25.793233749263884j),(0.3105416930850534-0.5794950089263459j),(-3.1014133238435946+5.787479046469896j),(-16.286480001475063+30.391841366204623j),(7.91786744288236-14.775357920245648j),(-10.874496387755306+20.292658028259726j),(-5.498993637810187+10.261550826142864j),(-0.6195204178986521+1.1560733972101613j),(-11.349073044696931+21.178255067802173j),(-14.478916684742119+27.018787300713313j),(-28.26137473443486+52.73792849295954j),(12.239312302583606-22.839510925495738j),(-18.0464015600835+33.67599219691493j),(-23.631882154486473+44.09893442652716j),(-0.8814179551192414-0.47233715542334276j),29
(2.964080112539848-0.10306806160501182j),(-11.420800572937715+0.3971281923353459j),(9.862994159687634-0.3429595864699796j),,(9.804157251665615-0.3409136883058218j),(116.8058803604017-4.061616156014634j),(409.49650235030396-14.239159917682755j),(182.15769855393424-6.33405312392064j),(-256.7103368441149+8.926424323201173j),(258.45917277153364-8.987235476159452j),(113.53893059524341-3.948016601727524j),(40.414824584933925-1.4053188415701827j),(-136.71384928841726+4.753863224244233j),(-2.115341065104754+0.07355540165444738j),(-62.96173519675601+2.189328140816386j),(15.622880220941509-0.543244419827763j),(-72.55937877104712+2.523060861127495j),(-28.879846140214998+1.0042204151399858j),(93.2989889047254-3.2442260569933485j),(0.781331637413186-0.02716874520299066j),(4.648994688347236-0.16165651829476452j),(134.35124618472673-4.671709937897762j),(11.819148682126434-0.4109796963093469j),(-12.010379864783848+0.4176292558916096j),(131.16943224224713-4.5610707571105165j),(-201.28400912817617+6.999120086248249j),(65.97159408425316-2.2939880384778992j),(131.16943224224713-4.5610707571105165j),(141.52952828313585-4.921315749295019j),(-59.796914626707284+2.079279859697869j),(-80.91403863639106+2.8135721040750865j),(-57.4258454811061+1.9968321890918403j),,(-88.82175452710679+3.0885420501069563j),,(26.39583427821727-0.9178454597071576j),(-21.676413423816804+0.7537400573924671j),(219.3303956372624-7.626635539895203j),(-328.80974379730935+11.433490878554528j),(-309.85792813732144+10.77449151625433j),(-12.010379864783845+0.41762925589160943j),(131.41877830719872-4.56974110831819j),(21.177676485325794-0.736397796876762j),(33.543042096391915-1.1663707450363148j),(19.920218588374947-0.6926730178330593j),(-17.157459860736367+0.5966053759581439j),(243.81698562884088-8.478092069383573j),(41.174752248857885-1.431743320095344j),(-43.779696775982984+1.522323389730948j),,(-21.199324045958274+0.7371505336544988j),,(33.01527402421116-1.1480190034802902j),(-46.54327716506566+1.6184196027136348j),(32.51699316472522-1.1306926019080705j),(-88.60321229099493+3.0809428207340455j),(-10.305739288364466+0.35835487960147355j),(-14.937738552639553+0.5194204268871008j),(149.61186241068705-5.202357583571534j),(2.073895282957611-0.0721142339850792j),(-144.2660274849243+5.016470285476j),(-37.940955948333496+1.3192965900253835j),(-436.18340518051247+15.16712651794917j),(-288.27785921961066+10.024101584740253j),(-0.03475135740874207-0.9993959891645803j),60
(-0.6193148715264186+26.41073193638471j),,(0.10400867970819988-4.435458415620147j),(-0.6141820273942172+26.191841390267683j),(-0.16164556725884335+6.893388067778772j),(0.943974373415807-40.25586220730386j),(0.281655374314954-12.011215831359262j),(-1.6927964667235609+72.1894399133414j),(-2.074621402827384+88.47239467141252j),(-0.9205795711032155+39.25818900262254j),(0.7973089809373642-34.001304884070635j),(-0.6663374605286375+28.416013983030055j),(0.1747143496147464-7.450707330411699j),(0.10472088114562776-4.465830302544572j),(-1.2187108824848893+51.97202248015166j),(0.707909701240043-30.18886549347042j),(1.349819672173127-57.56316724053091j),(-0.47829480000073715+20.396919774027015j),(0.48574508862292526-20.71463792467361j),(-0.8481469821192041+36.16929548646957j),(-0.2301505077532055+9.81478670181336j),(0.9124491737676788-38.91146756182148j),,(-0.01040318880523463+0.4436448137301507j),(-0.10794366819531935+4.603266312514221j),(-1.2269027131375343+52.3213637496452j),(-1.0877034583372844+46.38520046131201j),(-0.10794366819531935+4.603266312514221j),(1.409272180926995-60.09852420325644j),(0.15392857168732438-6.564296178072775j),(-1.7843817665724861+76.09510230711165j),(0.4610589523728874-19.661895681559223j),(-0.8043914588206453+34.30333771651285j),(1.4644443705776664-62.45134661750893j),(0.21058366100435175-8.980356966498578j),(0.022863627192437723-0.975021199449996j),(-0.22858526574365204+9.748036831867564j),(0.31848988475335843-13.582026457622682j),,(2.0027071381180916-85.40560513516559j),(-0.010403188805234649+0.44364481373015147j),(-0.338296799492147+14.426693911455427j),(0.24991314390666972-10.657565891854468j),(0.6747025830419592-28.772745297700144j),(0.1180131682917213-5.032680944725467j),,(-2.5364213409637077+108.16588974976736j),(0.5921709275231992-25.253176286221894j),(-0.25936365609962353+11.060583735709024j),(0.9575481955350379-40.834718930798324j),(-0.7667152272614949+32.696631826132126j),(0.7279743381823548-31.04452353116324j),(5.4177359772137-231.03978149860166j),(-0.5492470683505264+23.422684899037066j),(0.1926401243874362-8.215153420825535j),(0.0964234386024784-4.111985205583545j),(0.07682112623483471-3.2760430361356856j),,(-0.9326869744070051+39.774510179141295j),(0.3802383456572489-16.215294482331203j),(-0.7744421912332237+33.02614881905763j),(1.2674429578940547-54.05020571053812j),(-0.054851558921985406+2.339149091335151j),(0.2372333938763227-10.116836943675843j),(0.9997251769927529+0.023442919758616343j),52
(942.0108444797636-424.04592408286226j),(623.236984776169-280.5499582947791j),(-115.45296748333601+51.97112174607409j),(-10.955683122483975+4.931697762140289j),(-19.262359229795155+8.67094574067826j),(-1873.1129768579372+843.1812943957971j),(-3742.3796467726083+1684.63117477272j),(-351.2290265330864+158.10565026265604j),(4116.637465105701-1853.1032293677367j),(-357.1808144749378+160.78484597737352j),(-311.798298121151+140.35591864896787j),(-79.40354784006536+35.74348535010054j),(115.91449636798532-52.17887884731015j),,(-744.2925274545951+335.043077733096j),(-998.326855921588+449.3965612357687j),,(315.21049371045575-141.89191756054868j),(-374.0899760448161+168.3965004348393j),(1262.2099112358958-568.1834464359724j),(109.3465697241517-49.22232846435678j),,(-356.98660041761144+160.69742057256906j),(-102.8989492191001+46.31993385688265j),(-318.88565909183126+143.54629225213026j),(250.13333894719096-112.59745413692204j),(-129.6152756012991+58.34628087319058j),(-318.88565909183126+143.54629225213026j),(563.6691398054683-253.73550916794835j),(1.7701585998437326-0.7968364097321028j),(-1010.5016932284942+454.87706092069186j),(892.223271233146-401.63406159855646j),(372.1236009849951-167.51133723929692j),(174.50929225264625-78.55531019410608j),(160.62964396636835-72.30739031293929j),(226.14635353491735-101.79971921198381j),(253.73697009818855-114.21962771425753j),(-943.4563972852008+424.6966392829942j),(-254.4558635286748+114.5432373954348j),(179.3457835691894-80.7324554378797j),(-102.8989492191001+46.31993385688265j),(-3.8903692950328845+1.7512486744745237j),(-189.92585423435963+85.4950713550582j),(-764.3483598968426+344.0712052234124j),(45.598687846618695-20.526236866799447j),(-50.36544429047185+22.6719909766982j),(879.6946177777613-395.99429167113436j),(-520.089506108416+234.11814897453698j),(-100.21459947596492+45.111574553951286j),(-395.3462782694939+177.96501906949047j),,(646.6611083875108-291.0943211339226j),,(417.40989293923815-187.8969491805571j),(74.43353166286212-33.50623392680847j),(335.36595179316464-150.9648915056796j),(-249.84684462601678+112.46848879657728j),(-834.6285587449647+375.7078175192483j),(115.78007149116664-52.11836752576397j),(-451.9774760640921+203.45753727292143j),(373.6334202155126-168.19098195310744j),(196.4635119448731-88.43799618595348j),(307.7888698604877-138.5510756136673j),(700.8315395392829-315.4791259058954j),(-0.41047821364246107-0.9118704053344938j),6
(891.9151142868669-293.9617567173262j),(543.781469569886-179.22216307871653j),(-26.160528554107053+8.622115274465102j),(-84.04939318305753+27.70141112685555j),(-35.82758676609509+11.80823172071098j),(-2024.456590521911+667.230329675054j),(-4287.6263433784015+1413.1369138808184j),(-316.0328686605713+104.15966246536506j),(4449.253168382018-1466.40667537454j),(-253.68182027634847+83.60969821136987j),,(-147.68894432076115+48.67604643629212j),(128.88678752817333-42.47913940748485j),(-28.869035269405796+9.514798198384936j),(-699.8842355893676+230.67127812618446j),(-792.6595836572266+261.24863225017526j),(184.71970733830233-60.880826885520214j),(179.22151747372538-59.06870651053507j),(-285.88318048885236+94.22278040397696j),(1183.80161217333-390.1631399054307j),(63.44697497683676-20.911165114074354j),,(-292.22267473214924+96.31218200129034j),(-89.10114154953581+29.366391123849084j),(-267.17554440234943+88.057025972947j),(40.39955577735218-13.315083685296079j),(-241.08171161265602+79.45689261554843j),(-267.17554440234943+88.057025972947j),(381.5911002881774-125.76666589857983j),(-3.4249618206762187+1.1288157105631618j),(-863.7175669463803+284.66827080307877j),(693.1087667917975-228.4381858975483j),(336.278343769011-110.83226542177117j),(324.5836470540167-106.97786993553169j),(108.06962576426648-35.618117160003784j),(195.82219653498478-64.5400397140879j),(57.49434939768313-18.94926958803252j),(-709.4784627650313+233.83339056236426j),,(963.9191512764896-317.6932002876401j),(-89.10114154953581+29.366391123849084j),(7.527216095210308-2.480856789054568j),,(-628.5994103716587+207.1768758981878j),(60.31762703089965-19.879779273838935j),(-91.61376446601236+30.194513704870957j),(717.758157058613-236.5622528056841j),(-470.5672445009662+155.09185978728112j),(-132.56317494430886+43.69082119862117j),(-311.1642358117552+102.55503457855771j),(807.4504996359647-266.1234948631321j),(652.9281926294907-215.19527524667717j),(-84.04939318305752+27.70141112685554j),,(98.46015781276702-32.45098159419356j),(406.6661298088197-134.03101707903986j),(-149.3223265362245+49.214384555870176j),(-833.7913699280427+274.80504805187206j),(-194.2693627445835+64.02824913939699j),(-313.12305761698053+103.20063267386598j),(243.95694362699328-80.40452568103389j),(156.247794474036-51.4969142366418j),(312.31084975418065-102.93294122392437j),(587.1855405602377-193.52748962003082j),(0.31302191202803675+0.9497459042240256j),8
,,(202.19099150069016-93.87635300273222j),(-69.03765724898074+32.05386864312809j),(-1.14322214877492+0.5307928172386953j),(375.3147593256731-174.25692693866682j),(1005.1106952182408-466.6683007526925j),(371.8195566236329-172.63412030303238j),(-824.8486976150908+382.9734793644052j),(136.39054696507597-63.3255074229432j),(-30.956268414031555+14.372853902707313j),(-4.712605216169099+2.188041057378649j),(42.323299327593716-19.650514389529196j),(65.43454411567159-30.38095968758664j),(640.2149380524957-297.24886888461236j),(458.74572568870224-212.99354320194908j),,(-203.90593491790332+94.67259339118426j),(-40.193369655439746+18.661597780089462j),(-161.4692541268381+74.9694365065082j),(-143.80888881061625+66.76980962759657j),(-434.3669584789185+201.6745930381913j),(123.59180169559372-57.38310850599707j),(54.106734013003-25.12150924395793j),(89.995552859047-41.78452376224242j),(-186.39356715401152+86.54168109922311j),(-7.692674200455157+3.5716734628826137j),(89.995552859047-41.78452376224242j),,(49.69058365687162-23.0711108228002j),(440.1493057985617-204.3593104637022j),(-581.8418823147038+270.14652596806155j),(-56.48671783695488+26.22652485291169j),(10.357136718831045-4.808771229113955j),(-70.45416946239106+32.71154878798427j),(-118.91317347342805+55.21084281160251j),(-444.36562076187965+206.31692622555863j),(277.11809362348737-128.6646639761589j),(-144.46494167249372+67.07441197210733j),(233.74898102057935-108.52858326401727j),(54.10673401300299-25.121509243957927j),(-109.20757096455752+50.70457593757206j),(162.11972357880947-75.27144649932505j),(290.28842079891183-134.77958667328312j),(-15.494216801971497+7.193894026667237j),(73.00593024052827-33.89631965145827j),(-445.9484042579535+207.05180536681763j),(176.4576383021756-81.92847475713049j),(34.05244326824377-15.810393732819957j),(-5.348860809226356+2.4834516204828017j),(-573.0626042930135+266.0703473185765j),(-4.82766729663949+2.241463855314878j),(-69.0376572489807+32.05386864312807j),(-356.2989185183164+165.42795898601162j),(-25.29215930072677+11.743033935852967j),,(236.08745765770095-109.614327275883j),(13.43694797312551-6.238713514593809j),(65.73305500945415-30.519556930875776j),(269.5208651712893-125.13730553784532j),(73.4338411967317-34.09499675215468j),(-345.7668333101702+160.53795997311587j),(243.17580249519654-112.90541337833955j),(-197.787890623616+91.83201339504281j),(0.4211185546899366+0.9070056024611198j),30
