v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(-93.82270827883414+165.3405057679377j),(-83.41946284047722-169.33428814260748j),(193.7385222160302+37.47994705131376j),(-148.6312059011996+124.44261312527642j),(-15.71522395427914-186.53131414847047j),,,(53.954213027376255-180.40248845955546j),(120.22952571875427+148.09431220713816j),(-197.95934699047166+3.022255600209135j),(116.87664360353727-151.7142243707852j),(57.97013370308247+178.6937336629348j),(-186.31047709714107-62.316521410345544j),(165.18358043418397-104.05400635665718j),(-11.538457985349169+186.94739752175172j),(-151.36337131355057-119.86258038217342j),(192.83421235854908-43.38177300557098j),(-79.60415864510102+171.8231782126726j),(-97.48818598793086-162.4197524396972j),(196.37081142098629+22.715376842801163j),(-137.71531195541834+135.2123683490227j),(-31.422045064703475-184.66623792426626j),(306.88417003476735-229.10268539026802j),(-336.1490299504956+459.0743976811847j),(95.73894438075234-320.7545126806227j),(221.4775345036413-74.89009443531933j),(-361.0140657400468+410.45426003631553j),(210.92772193119887-416.73224499334555j),(108.37500165285661+88.68754733793722j),(-340.73407804856214+310.5065732300423j),(299.7398624942045-460.5973623946145j),(-18.27988956475815+241.174758607221j),(198.45897311834415-133.0809400677913j),(-219.42470786448644-81.77681964148854j),(64.35737138553765+231.02927511400947j),(142.34054877392637-194.93891647490324j),(-234.84602358665325+2.459168043095957j),(138.94670479477773+191.99344346095992j),(68.4223542085624-232.4196655194557j),(-220.89970448408306+86.38763530234253j),(196.16067018971563+128.94871759631718j),(-14.052096415803732-240.8361972576231j),(-179.32974604921978+159.5132774245663j),,(226.60180320877862+28.469335371761417j),(-108.45763226491822-164.5076012078256j),(-96.69647612493901+168.56994435805177j),(224.27601310678-37.39735744781855j),,(-18.345909148543626+185.65171420590502j),(193.90437427259016-98.5874884923065j),(-213.90340919671593-67.56836984812922j),,(139.2848781930959-147.44919550767003j),(-229.12754185375303-2.9100836999620583j),(135.1530534383483+150.93475357297547j),(67.24772531485439-177.87229299182823j),(-215.69913922539774+62.11211014442534j),(191.1063125488459+103.47739965255188j),(-13.198795581117992-186.05235452313275j),(-175.29743104118208+119.36714770037638j),(223.16161369555562+43.08013540621113j),(-91.99479924527704-170.96645854546625j),(-112.97467492134976+161.69525249333083j),(0.53902383029715+0.8422905142359074j),31
(195.0753521780568+43.4181002408196j),(-138.23101429619362+141.10525272503276j),(-29.508902401462255-212.42717434378037j),(173.5753560294125+113.3297832272564j),(-178.39129722320033+76.68621954848174j),(40.09314595379154-205.18084271687934j),(130.36965844884824+169.069509466226j),(-196.24364240976226+2.6775290407372054j),(104.68152257910276-172.276524763811j),(70.86115759710671+203.66699306394648j),,(156.17941259088943-117.8289250005162j),(2.491426873179975+212.79579813431994j),(-159.16352367746902-137.04763076998134j),(188.14697423661448-48.64674813704875j),(-66.18985826195907+195.31436217780487j),(-108.8679506437859-185.29138579625328j),(196.58664493330951+26.61873349301043j),(-126.5940622830503+153.408749150445j),(-44.95837567898423-210.3643429051144j),(180.44303884443246+98.55552667954875j),(-171.1676035774343+92.31928086692996j),(-315.85505102022154-179.83117829230912j),,(-342.2898954916971+32.41926015303597j),(-139.50522034294215-161.90406934029699j),,(-470.60863254275193-31.534808310621997j),(54.28982104987817-123.73076029339423j),(405.5829002496013+179.73355237858203j),(-540.0774803991324-91.54543025306299j),(241.29588805452929-70.08484613532721j),(251.06488988688068+175.48968268328292j),(-542.0093183492176-140.1082417344791j),(398.1277608494097-7.67478031475288j),(65.15106582927669+149.30072387026212j),(-476.1625689092069-171.15043431695113j),(505.1735205321742+55.695021345507j),(-270.0704894678099-443.1429673911619j),(-181.69609863609736+475.0802770054668j),(487.6973233777233-125.88530186637044j),(-402.44426095193825-324.300926834383j),(-5.668974978252791+514.3173291404875j),(169.26071832721777+63.01934525066145j),(-31.564730861099164-167.80081671126922j),(-131.45400430262276+137.964389361658j),(189.01400454339284+2.5537174368592943j),(-94.93786476990566-141.02310908462408j),(-75.30200366316387+166.3569689708116j),(185.13097715537612-58.23125426016412j),(-146.4389622651422-96.6103778531694j),(-9.733442711646518+173.94651073980245j),(158.09721104582528-111.73437300357384j),(-179.62778049655995-40.116461453063636j),,(111.29329473362456-151.26504199618265j),,(116.70360188153903+125.64028877399863j),(50.57208577042475-171.87992758633882j),(-177.27640995531462+80.22920833719994j),(161.76105795193746+75.78524680569778j),(-16.473192574699855-171.00112607901966j),(-142.03026146631618+129.031664195459j),(186.5901975865553+16.45321468316041j),(0.9683421552464565-0.2496266619827446j),37
(-273.07920470531417-139.24063279564024j),(290.2723346450287-114.64216118437582j),(-74.59501413939542+276.5534906854191j),(-200.9260202525815-216.60028725774765j),(315.2545217783848-17.120101120517816j),(-176.67065884740373+237.10591963534708j),,(300.8139435992228+82.54283776339155j),(-256.65353266648174+168.0081124165327j),(6.593293789331369-283.77486118520244j),(248.75640299126587+171.88374572758914j),(241.59620438026275-68.75710888247113j),(-538.1286979310282-89.52979301636344j),(402.9484261643112+175.9915819450104j),(55.4964847278561-121.26444561062135j),(-469.41944208107105-30.746870791716233j),(506.7515091625629+158.091566243739j),(-137.54310332280303-158.60759134448426j),(-342.0090060104401+31.880965899116646j),(547.185014764162+120.42210622567347j),(-313.3828445574281-176.11676351601736j),(-171.8301404731722+90.52206885656062j),,(-40.0188519605116-196.90640945038487j),(-128.93954024859647+147.02499191384777j),(194.45642173080222+20.806956924855697j),(-103.97099394774928-171.94656256311808j),,(187.723759096714-49.808028027059144j),(-154.92150134909912-125.4846958349267j),(-2.1662479764577327+200.10755159249345j),(157.5161288183683-114.19448947195698j),,(65.86336852774147+190.04918257766295j),(107.61101301526867-164.30086213957003j),(-194.75465585942635+6.742475055651354j),(125.65673165319811+156.2250503302214j),(44.24907607852819-193.86131434826598j),(-178.65614332298634+75.97269291205343j),(169.7366458042911+102.86488269029103j),(-24.64623412023282-199.17929398078573j),(-140.21657388391824+135.70248036721503j),(192.59089151856293+36.64140033460929j),,(-32.375017889225155-173.64106240716487j),(-131.71313854083112+138.58305999518913j),(190.13467007849982+7.652949251779539j),(-96.02100972265421-147.74939393543335j),(-75.12533035334454+169.31415711782785j),(186.0025113286914-55.04694691213003j),(-147.6595172224303-103.38157594068888j),(-9.1430549561941+178.87241826498393j),(158.61062799099994-110.86318964881585j),(-180.83311433557057-46.08583043214628j),(57.98256489718871+166.06257719947723j),(111.38439135652717-152.81592463098065j),(-191.39342302712737+16.972975561968596j),(117.85743054960048+132.4865121597779j),(50.22947038422014-175.65893741548066j),(-178.01987041894986+77.90930087456944j),(162.99415446598502+82.34293003424716j),(-17.206675712341273-176.5356956774052j),(-142.38482721294793+129.10302180923964j),(187.7483624946453+21.902315569344573j),(0.2593481076889096+0.965783909080174j),10
(-186.16641255348844+91.79846746146137j),(4.434641276537846-204.2749742176163j),(180.85481286706892+152.87225590418086j),(-221.05382362044918+21.17195057083667j),(83.912808008206-178.23099835938612j),(120.54710460778097+192.30455315553576j),(-228.29832266551722-52.1021313217234j),(152.89762822683858-129.89913022890104j),(45.16490927294568+207.68905174308998j),(-206.99398077750863-118.86081072682217j),(202.76250916458565-65.32329866079043j),(-35.86518480917603+197.101910975054j),(-159.804918571255-170.75587510839676j),(227.27181782415965+7.421250228222505j),(-112.41031621527898+161.86705909668947j),(-92.63215632136041-201.29781582291676j),(223.36065059114776+79.2377673655502j),(-174.89847077022625+106.39063527639382j),(-13.875687869730214-206.66734503214545j),(191.51810125254886+141.14555460070724j),,,(-173.47455047608406+66.30039357007215j),(141.16351599239786+106.78158245726155j),(4.395691438250736-194.19822893640296j),(-146.4284634388884+125.81970084814448j),(170.989268017163+43.497452504683636j),,(-101.07141002233688+169.60517975716817j),(179.43271045292084-25.22605973529575j),(-113.84444655833644-139.39062064761944j),(-43.075316713070045+192.18143013669723j),(165.43798580491784-90.79503821285942j),(-155.07833286674892-83.43150732977675j),(20.307370551970436+190.7252784591067j),(130.7551427078231-145.01004320000357j),(-176.9195814830044-17.039234434785904j),(81.15060906027759+165.41881735710882j),(79.72129130386273-181.0914561016691j),(-176.63693128680643+51.48380485314422j),(131.84591567563584+119.42663483181013j),(18.718245041874596-194.52727479036125j),(-154.26572785317595+113.56876374599679j),(375.8165936008104-67.09038714079117j),(-516.7509548054886+266.55063361898794j),(243.12280608039512-252.17112098526812j),(225.55016989188982+35.48778699371978j),(-513.2759339124049+209.66555931451077j),(389.2270171694-286.61509350212214j),(47.07856338753484+133.62819227333216j),(-445.6154524300616+126.56168220794632j),(486.65815843342244-285.2176782335772j),(-137.2802454484712+215.05831269038228j),(-322.23049378024655+27.631191522310786j),(245.6415096674581+244.51104602308462j),(28.012927046208745-320.49474336212677j),(-279.19404418734155+139.3621180472256j),,(-87.78783171909065-323.3050724660976j),(-201.24421343637744+233.6657288837285j),(328.8284558249774+43.431519032984255j),,(-98.12867419041606+298.7493014495757j),(310.1444686431922-72.14161120400239j),(-0.8712224147583568-0.4908884843043455j),53
(10.994214824578052+406.97418363093163j),(-339.68958180213514-219.55794313250564j),(395.86960203612404-143.99825634149857j),(-134.4639568759011+392.0321175995769j),(-234.81515216315444-325.5589283455973j),,(-263.1073308535498+328.06620226730047j),(-100.57694818929293-390.84857608075833j),(383.57355419605085+140.07339340453927j),(-465.9745131159045-332.17165060998946j),(174.54826973606166+257.7858076433817j),(256.9090043226081+23.408228800372335j),(-482.26149876722036-285.82305643135214j),(320.72058641263766+318.93685893973344j),(98.117830770782-96.1841487274128j),(-438.2413973768846-203.73211917374442j),(426.78660314555486+340.2046664730297j),(-72.94303583296197-203.748641292042j),(-339.41894878607303-96.16435933005334j),(479.48270150451265+318.92967827120924j),(-234.8823324538114-285.8342451698751j),(-198.15195892387177+23.428810800892506j),,(34.93596447405398-208.6041922951562j),,(178.3994942860427+94.51403101396832j),(-35.56507975993444-208.45794316680687j),(-135.80135506341887+155.16685104847141j),(198.22140075402964+22.60656399613049j),(-101.61868963267206-182.243904353359j),(-76.50742969555031+195.67640521190043j),(193.25560324948458-52.12786728510458j),,(-7.646204773856759+211.71650860789921j),(164.12307770165626-120.34367778136205j),(-188.9325112243203-67.57464880337912j),(62.17118259915004+201.2813367737389j),(114.46686374453392-173.51043984761776j),(-199.27407766027332+6.54110937564521j),(124.21402663814891+165.67581414918072j),(50.49650044546183-204.97961828906838j),(-184.69630225093488+79.83889793969021j),(170.7238328223538+109.35243249973303j),(137.79861911713053+126.59869277278045j),(33.10341126253333-175.06262623274702j),(-177.44829040210135+83.08288745361158j),(179.43560257881333+75.54994607974014j),(-37.4710302276406-173.57297332126743j),(-134.55460770331854+132.34739965189098j),(198.63405729467362+15.05363372808987j),(-103.35969711782016-150.37791693693754j),(-74.83479134186035+165.06179086612852j),,(-156.32317245400438-108.37801266605565j),(-5.756839846799544+177.1351070319526j),(163.21843789222723-103.78588522183728j),(-189.73834216780418-52.825373499353496j),(64.04100789254629+167.05757278733464j),(113.03310802863943-147.26813934594477j),(-199.4266194269865+9.333110018964607j),(125.83048953365815+136.08938977891015j),(48.712920827493605-172.33442511947734j),(-184.17647940229017+70.32448258249616j),(171.8847936741858+88.10314769709596j),(0.9818923874285589-0.1894395405131799j),8
(-40.3034401444857-180.34480637322451j),(161.20871756302685+105.21245418863182j),(-152.78459567616352+54.3263972557994j),,(126.68640877670168+149.6291740198434j),(-173.5281883212981-8.936620698888454j),(81.15729563944089-138.9253202599008j),(76.32188927975417+175.33467671128338j),(-172.5719778844455-71.08210892390943j),(130.37651233965292-90.19595095508419j),(16.413272168248575+179.11447387392448j),(-150.03553904903544-124.33873718201124j),(163.29206868556906-30.187524377486298j),,(-108.73706688543977-162.04673245769033j),(175.7878547935436+33.595870064763425j),(-101.81315717387955+121.80721774314176j),(-53.84095988249441-179.49068753086033j),(166.30126518419692+93.17808098849702j),(-145.34668415016358+67.88647088809594j),(7.787991152868599-174.48922545221592j),(136.01860352630973+141.10831750641202j),(-56.02912862382936+332.88013232538646j),(-68.90961241056533-539.8161038226041j),(138.56574271429423+313.68559170694607j),(-97.0577589400076+164.09861358047706j),(-22.31463472099864-510.2350057593104j),(-426.0360868986911+314.855411507035j),(532.6001357257566+133.11636171559104j),,(-278.8124560979473+434.9722710076642j),(545.8348265593678-46.69305502223453j),(-374.9622040822485-379.04557909546116j),,(490.8125479276027-220.66347747860732j),,(97.46142107272975+503.80662695471267j),(374.41386847456454-367.03980093011785j),(-545.9163157002479-64.18403519325592j),(279.45839547291587+443.9163462798687j),(211.19451224468062-467.51757913381994j),(-532.4170081452254+116.05368779276803j),(426.50893142967107+328.51406267145825j),(21.343210260062293-186.29533431721254j),(-161.58247258699691+82.02725933854502j),(172.19249132300615+88.0470346665538j),(-44.661398310521584-187.48575588015274j),(-118.69921994696679+136.5143717790686j),(186.83360574119214+23.975417812953125j),(-105.08107247892015-165.23097224251813j),(-60.972559306471034+173.9302808945046j),(178.1110667212705-43.0943392873846j),(-152.36029608135885-122.31395732480365j),(4.378756112909549+189.5961050126997j),(147.11563295171882-104.77512364772511j),(-180.58677410705505-64.10150934919056j),(69.18250547795975+181.55282351705836j),(97.7233018468286-153.3537165252802j),(-186.23076870315026+2.1268704677674037j),(125.33494141599152+150.8062535389464j),(36.1106137664401-182.75533600916432j),(-168.58649499102697+68.08928386867552j),(165.81416844007074+101.20127192762928j),(-30.017728026938123-189.30329210875476j),(0.233747124293042-0.9722974246004836j),26
(-10.72265909904307+201.28543686821791j),(-167.09752507083357-107.49084199560046j),(210.86402486485323-72.53808459476721j),(-85.46524573883318+194.3734652701126j),(-108.49787072564803-160.27308834931296j),(215.41876851248543-2.4060810486041646j),(-149.52035260471774+163.15497631866938j),(-36.33049316305544-193.01308975039277j),(193.03526712853864+68.02680436268464j),(-194.87785051346765+111.53386061124296j),(40.3800341617537-201.61668956538296j),(146.51259086418452+129.95289745828399j),(-215.86575739442856+45.9653693468465j),(112.04101421570928-185.0080025240713j),(81.66842803594204+175.6283034922683j),,(169.69119885304139-145.26395481195726j),(6.61157974409025+199.34128579398129j),(-177.61023056395905-93.4974342355931j),(206.12139822181658-87.35456321638355j),,(-123.15067321895393-149.9518400792058j),(134.87011575648097-354.06411995937384j),(-38.39025419485711+574.0327862649712j),(-88.88811869579287-333.4846979463561j),(144.8561606682659-174.6008803723543j),(-84.61361224515682+542.6132212253366j),(-43.51005210115417-475.3150961365059j),(136.7278565966223+26.696303075166448j),(-120.25598779608364+443.3395503820318j),(7.308972367912816-557.7070590624061j),(111.5016527965763+224.65509795681615j),(-140.8602806017842+288.6260052749901j),(324.38034467148583-71.96266980222765j),(-247.66686953173595-202.4325861189226j),(-27.736899461797478+314.4266694585455j),(280.8887915083773-174.1725313533557j),(-308.69816345707966-105.81120199921587j),(88.85499744066274+300.90809175419326j),(202.271928027481-254.60201434338762j),(-331.1265685746022+4.041935816899041j),(194.33552410428436+249.7607783383122j),,(-41.24479473590003+185.5908483067028j),,(-165.42932071710217-98.94555624407536j),(25.591569530132666+190.85215802157674j),(134.77697158338384-129.64796451332958j),,(89.22769281667311+172.24729194734869j),(80.14830134380043-170.74343665073548j),(-185.22546709823754+32.260971070552046j),(141.7058400861021+132.10279964396642j),(15.497038386911669-190.48734055760983j),(-160.26744611088856+96.05376032983264j),(176.4635878332215+75.43877373290553j),(-51.09213843056169-186.41068931607185j),(-115.26788573617522+147.83496977256806j),(189.15445904480185+9.341084331278978j),(-111.2922129718791-159.02327058673794j),(-55.854007743388806+181.12932838299685j),(178.19145273331338-57.92471321762848j),(-157.5751301371465-111.74989735878121j),(10.544447113227932+191.7733568291637j),(-0.8813554283272977+0.47245381674615083j),32
(-45.647095547495695+177.089203689408j),(-102.70305447190549-156.13407137955502j),(168.659866572166+9.920665398922623j),(-99.30960867988762+144.25157628332715j),(-49.71160144115741-182.69825428886932j),(158.85177007707935+74.57559138958288j),(-140.55339622452297+93.37520353047516j),(9.49631689473182-186.41591191693811j),(129.17916532403007+129.90479535472215j),(-164.22089803666717+30.82220608077505j),(67.51671515902166-166.82214896786866j),(83.35262917260357+168.9893274548851j),(-167.35247894848695-35.58512655778137j),(117.09410806569969-126.36717714353559j),,(-149.5565329057776-97.54251797110187j),(152.02881316662516-70.1099147140354j),(-32.53625566200791+181.51679633724348j),(-113.05845353778307-147.30215954002816j),(167.9522248263046-5.085365781361659j),(-88.10663042078403+153.3931656902928j),(-62.422347361248576-178.64157851289028j),(191.10067653982728-272.1260259514998j),(-166.46883690517404+504.5810229856198j),(8.287676827609133-332.23681567073487j),(156.5422568519972-106.64377036720256j),(-195.78645081088484+459.96958635455906j),(77.96132210358803-444.2856415717948j),(102.40813490760596+72.17435208273714j),(-200.62085268160934+357.8386795777252j),(137.88585771602985-500.77628394355094j),(35.467814829145645+241.96702890959705j),(-180.36749769020028+210.95983324667026j),(180.56768487185667-494.6445543835267j),(-35.90777657316342+381.5015849638833j),(-137.55907991543958+37.700334389090045j),(200.6694157182893-426.65722931745285j),,,(195.67731686598893-305.3161641515139j),(-343.12298264356014-27.950885753404535j),(215.29886212175845+338.7943885996565j),,(-90.64991294808686+154.05955860324877j),(170.99844611729583-5.883539109656816j),(-114.16378812402175-147.01253889159173j),(-34.25856043404279+181.96807600504022j),(155.19704143841608-70.94005640859085j),(-151.6289793313161-96.99949390844506j),(26.41684542305027+187.12137735394322j),(119.98815448994077-127.12547749207187j),,(83.78880905975836+168.87503925353369j),(69.7746775103529-167.4137820611233j),(-167.36155645306195+31.645123899866395j),(130.68293232563022+129.51077712755094j),(10.83583563915223-186.76689368497637j),(-143.66157424815088+94.18961081119045j),(161.23507723584612+73.95111535007507j),(-49.45803391874905-182.76469425300033j),(-101.9966268016214+144.95563091118913j),(171.62467991143293+9.143822646961276j),(-103.56714694088839-155.907661182777j),(-47.57694055424614+177.59486321476408j),(0.9441734238044609-0.32944885154051134j),39
(297.00473769741336-441.333539471448j),(94.48366171304033+547.9504640915675j),(-410.1727160369284-214.9751294259948j),,(-65.09695467517054+562.8784490202677j),(-318.8314615501105-383.7250798164813j),(446.97791991806395-103.27103400613483j),(-216.53715819240307+507.4181493653787j),(-187.6201433064498-504.48998091791555j),(441.25952742325796+96.83564645402471j),(-340.89926138389427+388.50490856027284j),,(380.36136877192274+284.8329717731131j),(-422.63170933384885+221.00889804092438j),(125.84653278831203-549.5467829534801j),(271.89879489680004+437.2117646881775j),(-451.51381085036155+25.875593470103112j),(146.52083258151518+83.88070934931294j),(276.0182160857049-126.34386625547154j),(-477.12215489444475+67.4478871561337j),(295.45571614172377+45.558036257543606j),(123.23953139745797-122.01510827043731j),(-156.18606768314118-6.545002740557219j),(63.83261635843587+129.8543972538068j),(79.73043488447028-148.98833867820994j),(-159.3298903253331+48.59665744371606j),(111.10723218158108+90.7816034897889j),,,(144.48782258644206+40.35651625545604j),,(-107.94305152366331+134.51329532294997j),(159.80012490391982-15.11517732157052j),(-83.45783986751651-116.40906408643622j),(-59.83834481251284+154.54434638857376j),(155.12932662870614-68.69670899118356j),(-125.96808941587193-72.26273775742503j),(-4.250817519040776+155.24953508849873j),(131.05951386109584-113.68767637317127j),(-152.72595451659302-19.079913124184543j),(51.868277031561014+136.54067715668702j),(90.60063099300731-144.46193225708993j),(-160.3853482359252+36.48886598493416j),(-163.64049082201618-14.884323062660247j),(72.76116528444936+139.8428333968122j),(76.49067224410234-152.6126859848061j),(-164.37800763319177+42.949289905073826j),(120.39338654506142+101.17009557762121j),(20.17660906618488-164.12595661500438j),(-144.55995689562323+95.4120686442753j),(152.97034326522794+49.8459771783752j),(-38.66055106695342-155.11517882608337j),(-106.66459763243711+135.94351149358488j),(166.41826764574193-7.711410291814126j),(-92.66318631217743-126.70715573589214j),(-55.4307670417128+159.47513743578406j),(159.0554887503617-64.30448132191623j),(-135.0782350368722-82.45432751550138j),(2.7347139115540315+163.06430266133077j),(131.80272645584938-112.85623874485242j),(-160.60167018962514-27.89053663450146j),(60.55821726486798+146.26217992563429j),(88.06795488417396-147.29525643928628j),(-166.0417710353296+30.160982428729213j),(-0.9763006542647044-0.2164186509576064j),16
,(239.85515277503205+374.12889769267434j),(-467.4153537644835-37.77679350944119j),(319.99244067482334-328.8816742880935j),(84.14382365507221+431.6954194104694j),(-420.7758591003493-188.18230256632188j),(419.84122989929335-206.2997228996265j),(-82.08974062186252+435.2781723629376j),(-321.5180931774533-315.05550284554596j),(467.1886238020687-57.919868553159304j),(-238.0579340459215+384.4291311640474j),(-182.0542986159787-402.53082524808553j),(456.1138026357942+97.7028997791958j),(-364.2568413333883+285.5069986366555j),(80.2371905797316+116.89399040839642j),(268.15259980717974-425.5169890912392j),(-401.4174566328124+392.76976024963784j),(212.6458918441615-44.92370842686784j),(146.72045139507395-338.96230645277876j),(-388.38058040725264+450.9164299099079j),(318.46309795238034-201.12367082399987j),(6.940823336155063-210.02018593810152j),(-179.56740840389332+118.31991734866298j),(208.1363679612477+68.30228888713796j),(-69.72830636890663-200.12910857999856j),,(218.99113482857598-5.168807890600725j),,(-54.08721473720182+203.05150378550792j),(202.460930133346-77.99354216966009j),(-188.41073401414644-109.63459623925898j),(23.208370561233984+209.30858000284718j),(160.61286579703574-141.06513764677084j),(-215.58272384117-40.34755380812278j),(97.60173532763675+189.39149389318493j),(98.68006713631634-186.4964538223968j),(-215.79596592531956+33.98497420634133j),(159.7899450840163+145.79088891178753j),,(-189.0237942172368+104.06766099813021j),(201.9963272402334+83.95904662457556j),(-52.91767557054281-204.62976239798462j),(-138.6140847004298+161.13662493192933j),(-140.26825003682845+124.33562873157506j),(161.06572926868145+61.09695959384895j),,(-98.00586675605383+175.47654152969704j),(170.0352271543439-12.66272438382233j),(-105.65413704438657-160.30974027743486j),(-43.48779158994641+204.6740085191635j),(157.74171882790634-84.83892715150337j),(-145.44764016513562-103.05802861156081j),(16.468457760432834+208.27686910011195j),(125.72251481194813-146.40597165686233j),(-167.0528294398408-32.918849217688916j),(74.36531668022833+185.83458341561914j),(77.98163559852777-189.66486239357513j),(-167.76796310916274+41.336851835400935j),(122.96274855187946+140.153572628577j),(20.489106506955373-209.2060493651088j),(-147.50361328272976+110.42335499888554j),(156.18361563709237+76.94627428734252j),(-39.5655975305317-202.5858955268267j),(-108.7938489499784+165.7013519922282j),(-0.9842202144243036+0.17694792883381735j),13
(190.20786491481311-73.95171979189107j),(-19.242579340672666+199.939546047056j),(-167.16003037347784-165.52623656617465j),,(-95.69716115958362+167.53869194588685j),(-104.8373614294515-198.98958023915526j),(221.2663022397988+70.8014411311729j),(-160.18475610012533+114.18702484419248j),(-29.404718131045357-207.56915863843957j),,,(49.70500264565262-190.19209038612584j),(145.1068944104668+181.24672112043956j),,(122.59908330050918-149.03138819481887j),(76.6637745008085+205.39911811851374j),(-214.42325919329795-96.98578058075708j),,(-1.3661959734921894+203.86623332171928j),(-178.52571200288747-154.94693087480033j),(215.1956935045016-18.27826394062128j),(-79.2253228293412+176.83975488492948j),(168.33215554551128-54.775046826203436j),(-122.39482384189131-111.23284253218584j),(-21.733531801696017+188.00438707506626j),(148.42620124177927-113.94975537414041j),(-156.04422175490546-51.520859508797315j),(38.47605029456617+175.6589589254679j),(109.95946225913121-158.87497928917654j),(-170.18019699624534+14.633837616380774j),(93.87417943415478+141.34727356345746j),(57.74222716915135-183.93279262048344j),(-163.03503746059602+78.9585646503523j),(137.5332866435855+89.36002763589971j),(-1.6957077460693455-185.9897009184575j),(-135.5022495944484+133.40947624762623j),(163.99377461855258+26.19825714343613j),(-60.92159339983991-164.78848657796186j),(-91.02482488393096+171.17745355134127j),(169.94674361161594-40.239620975133825j),(-112.5291975916403-122.98037405272001j),(-35.16469172320826+187.53958855315634j),(154.64777131218565-101.64551057528841j),(-367.86089679879854+38.08292633725732j),(519.8313836667927-222.45364944301105j),(-254.76809217575214+228.3613384730072j),(-214.68243606873548-51.06656069009346j),(511.90437197710804-167.19627216131047j),(-398.45196018014497+251.32620096382982j),(-34.65780911680635-133.83014395293534j),(439.9634143333286-91.03090167665505j),(-492.3091737534333+242.8625726542926j),(149.70079746323552-199.85818817565544j),(313.0047702452299-3.4820628352525347j),(-524.6028325564439+204.02883529466203j),(315.3392303493418-240.8938471859831j),(146.90469361092113+84.50221003318069j),(-491.29459536288164+139.681170821681j),(441.54430506578717-251.80558743609532j),(-37.56590226879245+161.91943131505803j),(-396.5496770297709+57.86629292122093j),(512.5340020122542-231.2288893225788j),(-217.33885974338062+219.08853147797095j),(299.7209814178115+91.8630235115974j),(-0.217596324858254+0.976038851382557j),62
(101.45727947976044+162.18962167392615j),(-188.74421859431754+4.180922504954875j),(124.6114529796466-167.19732923840365j),(39.490623253295304+196.07998388480004j),(-171.91141908930123-67.6578294924411j),(166.41659286307845-115.0426950702152j),(-27.41435888132011+205.45042757534006j),(-133.58099445564778-131.03592970096315j),(187.4112389031835-48.50190351056874j),(-90.89115914474522+189.1291731929408j),,(184.96999813497104+24.10407990904319j),(-143.00196593809125+149.15720329827593j),(-13.689132317760336-202.75739251358897j),(159.39814916740025+93.69583381033468j),(-177.23029190101437+90.53303648307622j),(52.8797565712145-202.13194356700447j),(113.8934669118946+151.57086800772257j),(-189.2958645290485+20.58765964948085j),(112.8360004731159-176.22977494498616j),(54.14633892914571+190.49187507815418j),(-177.68987679416762-51.93221625907471j),(49.670552837700185+196.26208340945476j),(118.1968814367196-183.14105250993038j),(-191.24108340047573+23.095446641259908j),(110.86247540342109+155.47843912416238j),(58.45535105636381-209.32003099854035j),(-180.87747886790166+95.23501021286795j),(158.190979531432+95.2521236214296j),(-8.59605571515711-209.32341520633162j),(-147.89503810260925+155.46537915666207j),(185.73760765193882+23.114473448971566j),(-74.57252061063352-183.15078193610879j),(-96.41823492463833+196.25471003971373j),(190.05763754677983-51.913655365825534j),,(-32.88427416542479+212.50227279291528j),(170.6108469100967-120.4499507234627j),(-171.46517924852316-68.23312437794468j),(34.76188462217219+202.17630003762088j),(129.82906846875053-173.92390815652766j),(-190.26488844238904+6.141378533733683j),,(-68.67839417744405-376.4842678965933j),(259.94954882371775+502.86693557477975j),(-242.6766525818101-225.8255223994649j),(-27.458162321674003+330.1023071384634j),,(-302.5999802019834-127.01735408363504j),(86.87496218034504+321.6903865082986j),(198.54533562088136-258.28789374819064j),(-324.68300045469744-12.325590149860997j),(190.3443210296158+273.05089185613446j),(96.69774238170021-314.7216141489062j),(-306.16421853282543+103.90749615757846j),(270.01100940745016+190.26622089596714j),(-17.241961012347787-331.7992096528909j),(-249.359419121901+207.14688831552934j),(315.9126605841723+83.68864593249333j),(-129.02554693444668-307.3851167927033j),,(322.30924579956303-33.35424394322267j),(-224.6744115290852-244.53233239045332j),(-53.20505914569618+326.2432915684224j),(-0.9946941867027762-0.10287601732037777j),45
