

v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(285.92158376852854-155.83746704569023j),(-33.755864337212756+321.86561715318135j),(-245.4904356220118-229.67766361100666j),(327.79248185746314-46.76877618249014j),(-147.1236080564147+285.6950506811693j),(-151.57491166710597-295.42299243660165j),(328.6727352743484+68.14837793825558j),(-242.09345714869613+213.7981483253241j),(-38.70485492323478-324.22550048027256j),(288.45226780624466+174.54353689543228j),(-306.7893755419647+115.16566045548208j),(79.00526693210962-312.48341699306354j),(212.16067281412995+259.1119228279777j),(-333.12110019064073+2.131638299672886j),(186.83573320266638-261.66509649368214j),(109.33825959388844+311.27820881379034j),(-317.7958332777642-111.16894649239968j),(271.3022799947937-178.1254001632526j),(-7.156967971199137+324.5189697865359j),(-262.73000853900305-210.56778845494165j),(321.8423154314249-72.31101667775447j),(-252.5411963446451-253.2135106379701j),(-19.360636381283214+375.5979614003405j),(275.73043392193824-196.65963345349434j),(-310.8959943195182-140.04852634017942j),(96.64581095572339+364.4030115994644j),(195.13829777659657-296.4158461858339j),(-330.37306343099283-9.370390588992421j),(200.5666421935457+307.6392486236919j),(90.14400151842095-359.10508118482886j),(-308.5367846109401+122.4795180744201j),(279.4064956229853+212.4050147693546j),(-26.122855704606295-376.8880123559784j),(-248.11779750368765+239.01329020979736j),(323.3064007160731+90.60940758017057j),(-139.1230342962658-347.5408735874619j),(-156.67153235560562+325.65830835249614j),(326.7766482500395-42.51695987848995j),(-234.72579476466484-274.73354202406637j),(-45.63339897240432+371.5795614883377j),(289.3832817083017-170.32655623538741j),(-300.97595509397166-167.5706177491241j),(71.11121807343662+371.0345696204649j),(215.80236380077434-276.8367155054557j),(-329.5888933607774-39.45288813298741j),(178.96333503590967+324.091484305859j),(115.2352320428865-348.7282789701578j),(-316.98654462938924+93.59844859207811j),(264.43598058948146+236.62056626263274j),(0.25786603067831493-377.01116389116805j),(-264.7448400985776+214.94524369266162j),(316.8407496090154+119.56010577838046j),(-114.75174628192283-358.14857869984485j),(-179.39663596855252+309.4130083218134j),(329.62439458307364-12.451416991203146j),(-215.41158452196044-294.49930088489816j),(-71.61477589047686+365.1884923679578j),(301.1883131099906-142.90588266582924j),(-289.1340760927039-194.0227104655425j),(45.12255447526525+375.2969384022738j),(235.08845407829335-255.48988278033374j),(-326.7001796079979-69.28346478962318j),(156.21728258634354+338.474279240452j),(139.59064414479644-336.1247212087377j),(0.9733066632908348-0.22950847303239497j),20
(136.61073721663058-316.76967618802564j),(179.6027810866682+292.6051543747678j),(-351.73029620941577-33.69868174759795j),(241.68282344113234-252.2424967793749j),(62.254253131334494+335.822592848026j),(-316.2479688025255-149.9896270006031j),(316.53232895580277-156.17224323405136j),(-62.87920617742784+337.0452164973568j),(-241.21864494231642-247.52428025436592j),(351.7992786109842-40.57255785499977j),(-180.1495833829214+296.12013550877367j),(-136.02478616942642-314.1058751520695j),(343.0735193922117+80.10074999716757j),(-274.8921481187008+218.16505558276108j),(-13.820947042908411-341.40834368054703j),(291.4462126757434+190.7574114561872j),(-335.2592863565358+112.92830579484016j),(110.11120972548105-326.0174959237304j),(203.37338384995238+277.55974524041716j),(-353.7020515819921-6.430195749015539j),(220.273894275684-269.8579665407989j),(89.86859250352406+329.65306792120816j),(-327.9141650426017-124.98459749282077j),(302.89119743209-179.9525380581873j),(-34.8743197467602+340.5230785368828j),(-261.1204172765408-227.9096010384847j),(347.6317763333339-67.54393774082877j),(-155.25617758597815+308.81047579961495j),(-161.67340613925268-302.33437352156005j),(348.90079499730126+53.31107213417566j),(-256.22315814520175+238.48093952934158j),(-42.0090394774538-338.9520529104201j),(306.53956188585164+167.49950075461587j),(-325.14928049814307+138.329220035371j),(82.90858253808787-333.1835766346292j),(225.84537437597731+260.7420172562916j),(-353.41529207994284+20.8793493632498j),(197.45843703247016-285.7502960808336j),(116.90908857448555+321.3785895341654j),(-337.48651134305555-99.18149635589741j),(287.31599662115104-202.58377117314316j),(-6.646748235420425+341.82657818696475j),(-279.3548417855268-206.83963700954354j),(341.24452007283327-94.08402527933819j),(-129.3714052281482+319.5289500808745j),(-186.2896832347194-288.632358124859j),(352.5002134787304+26.18098389228188j),(-235.91809110823547+257.27403686263347j),(-69.92888907850633-334.3314313147884j),(319.67554568887806+143.1720454681184j),(-312.96307948285374+162.8468524299305j),(55.176554217569006-338.2221603167587j),(246.87526091896837+242.25935766721935j),(-350.8718487658748+48.05557231665727j),(173.38213661584632-299.8180071567097j),(143.20307804662056+311.05199320886715j),(-344.9038848282692-72.74508567551626j),(269.9061797847057-223.92143401191348j),(21.62326515515213+340.94739213328916j),(265.1517353182335-255.87846931118384j),(-339.2092402871601-34.46848829377224j),(141.13675161582646+297.16316410288744j),(170.16243833023577-321.45923411641803j),(-344.94912283447303+87.86522052948987j),(0.12631516296525017+0.9919901610424684j),58
(-128.58871702085384-339.89479812168497j),(349.4064239422135+98.67558594784612j),(-289.91346525562375+221.7059348756748j),(-2.16204156394231-364.2242742697919j),(292.503054486622+214.5443546873574j),(-348.184026044225+107.25338169511173j),(124.53499847549884-343.0072884523064j),(199.02200422514812+303.58422436380926j),(-362.91396744098626-20.611270609956936j),(235.6588629411235-278.8970373555229j),(80.65313405125903+354.6607063554032j),(-332.2613015198472-145.89847127542515j),(317.31344653764245-179.91054598151828j),(-47.80145847003845+361.38665623298124j),(-260.0591623719396-252.94098139656683j),(359.2877950568244-58.42613390691156j),(-170.27845019998202+322.9209899669418j),(-155.33647040935705-328.3530714645279j),(356.3329912698762+70.36450093695682j),(-271.4620205314146+244.07386198501968j),(-31.18886050149649-362.70441479690294j),(308.81853514647383+190.35601311916795j),(-338.69910385830855+134.7051525022954j),(96.85893494844387-351.69935549406307j),(222.6861376639516+286.5433927271952j),(-363.5816629498524+8.491483640311081j),(212.79446301724496-296.7140827624274j),(108.7067063182692+346.8983507743418j),(-342.9981190032832-118.78405029760827j),(302.1199170163413-204.62453763629406j),(-18.866563259794+363.8734638862581j),(-279.5224564224662-231.20556814929733j),(353.6650958346574-86.94657246494745j),(-144.0805578893206+335.3459840795388j),(-181.0923445384035-314.7146922923099j),(360.9842442262946+41.60411326779689j),(-251.2771931238873+264.8832896586528j),(-60.01652734182588-358.8685571208731j),(323.16209833491456+164.95217990997435j),(-327.05146601760566+161.29678243878143j),(68.56439226826257-358.14569559636095j),(244.92833998293975+267.67287841895023j),(-361.9277587104541+37.5400167119808j),(188.57129387556623-312.6365019820295j),(136.06614714868385+336.92092439653885j),(-351.5447700732855-90.91115041568153j),(284.9972431108046-228.03192798667283j),(10.188801745761793+364.036808537291j),(-297.20089900606337-207.9938241529528j),(345.7841177136097-114.91182587115445j),(-116.96265937094324+345.6296734137158j),(-205.69187888374927-299.0667465636462j),(363.3304828876474+12.578068364700169j),(-229.48787041929836+284.0013422128655j),(-88.46096705887824-352.7411945732492j),(335.44215523963373+138.49506767606937j),(-313.31548688098684+186.85847437875933j),(39.83204127140652-362.3051465580113j),(-297.8849846066709+199.63338671672955j),(316.9602429652006+123.19389309687674j),(-81.7547251593896-347.18909711976653j),(-219.03837162525988+292.65248192928067j),(344.1083347273059-3.3359474806927096j),(-193.11801462000048-288.6568447429978j),(0.08392733484734323-0.9964718774081995j),57
(-237.4342107155852-241.83496305596623j),(319.00391962939426-97.6194869330045j),(-272.94912252374775-191.981863721281j),(7.921390265680742+327.56611475501967j),(263.46126286894275-200.36104834685813j),(-323.4825989348277-87.58330324772258j),(123.9906106692537+305.26410973480904j),(174.97261860470735-278.0473415850473j),(-333.5643840948115+27.76760135004556j),(224.55473151772514+244.7886463656965j),(64.60354439308135-320.9636495071102j),(-301.9337447775709+139.6461508959681j),(297.0381497310669+153.70221728416286j),(-53.844241440500944-323.74326230109165j),(-232.54611122865526+234.06186627693526j),(332.3767707828812+43.39523458193662j),(-165.5587728808866-286.03858773510655j),(-134.07844826226903+299.208006170791j),(326.1514791079577-72.33834799570064j),(-256.5700813765436-212.56461777252053j),(-18.844195654304954+326.93800706572847j),(279.1407511301021-179.02597716387493j),(-315.49714870965346-112.50931602468575j),(98.74653481983547+313.7842158691601j),(197.22330632266878-263.3263014878161j),(-334.97111008829046+1.6153425593093829j),(203.9889524270685+261.39152198786377j),(90.64296984453928-314.6975153088946j),(-312.55673506816385+115.53800159622185j),(283.7224302972471+176.31166293006473j),(-27.27232388417319-326.71561780750835j),(-251.05695456699846+215.01256486622532j),(327.976249634983+69.18392563615934j),(-141.7771973025038-297.8777381235285j),(-158.16235268741704+287.5996791120323j),(331.2164440308723-46.5953026763914j),(-238.55274793620424-231.790070250554j),(-45.48945460418932+324.2222825567556j),(293.0378252499759-156.547760696434j),(-305.49713566225154-136.71691633375593j),(72.87192681288266+320.3006968738472j),(218.21465226141143-246.9238282008976j),(-334.2389250086768-24.547230774929005j),(182.12063047228307+276.32531868365726j),(116.10360731679683-306.42192423545305j),(-321.183938135701+90.69210058137382j),(268.59504105199915+197.7952951646036j),(-0.5262627262392385-327.601776529681j),(-267.96470891071533+194.59033085925284j),(321.4814821149998+94.53085243022174j),(-117.09032330258717-307.81483196643995j),(-181.23633357790453+274.1549246129829j),(334.16647277454064-20.554729582754355j),(-219.01216936005903-249.53545972326972j),(-71.84424701761253+319.43628210631j),(305.0637474096194-133.06993044518558j),(-293.54641347430936-160.05152993615664j),(46.532005331174986+324.77194267278077j),(237.81261912364192-228.94465741845403j),(-331.3725041211711-50.55306120765435j),(159.08940275809303+289.4946787874335j),(140.82288147790055-296.1897189136575j),(-327.7602661842046+65.26709786989163j),(251.75257581905618+218.0159332653448j),(0.9739234667601739-0.22687679672863062j),1
(301.9306913648047+155.5530175685912j),(-282.9771332234194+179.33859219142983j),(37.00568665647768-370.35614382970823j),(238.65350445998033+264.2561553334974j),(-322.8533573934902+53.84285125970467j),(148.04469387311366-328.7465287443219j),(145.53255498432247+339.9139038195016j),(-322.3565773411844-78.38597022228241j),(240.57062413402525-246.0269648566691j),(34.21267301401424+373.0652166130207j),(-281.5489157072921-200.81257954111007j),(303.01305486946876-132.54158279333367j),(-81.38552405019628+359.56450234652j),(-205.53339483220824-298.12745644007526j),(327.56352300478284-2.4817970287105595j),(-186.80641296235228+301.1000333628579j),(-103.8158007794041-358.1613177261474j),(311.1519779086515+127.88833892935062j),(-268.86704890955593+204.9828262554276j),(10.88402086135089-373.40689336578583j),(255.83069304916285+242.2659620968618j),(-317.3057005957949+83.23239489802086j),(124.22278922473134-341.95771506440343j),(168.5176279769042+326.34808271906786j),(-326.0650858393286-48.92629690860521j),(222.02742396665784-267.74652125966963j),(60.13133337163386+369.6201816399254j),(256.90615633638157-302.334989755867j),(-367.84115122208954-7.497895610368445j),(183.6762542005122+311.3156079139905j),(147.84258236922744-365.3809422162671j),(-360.7549771868542+126.32008279395356j),(284.25235027794287+214.08083239528113j),(20.291205610029962-382.7357906969295j),(-308.556178848143+244.34165976951317j),(349.282521014399+90.07512155162007j),(-109.79759847030397-352.2293010809002j),(-217.77224696134343+331.8081669721603j),(370.6347049101304-45.194536776107j),(-226.156147606299-277.67632802548025j),(-99.75576616420052+377.78186569253694j),(345.63879867880587-174.81259141966888j),(-314.2337360735241-168.39976512006098j),(30.73523247927581+376.51371758227026j),(277.4205552503831-282.5702276104375j),(-363.01620908730405-38.064711501927434j),(157.3827720344541+328.1623053162435j),(174.5107065094994-354.9922888995335j),(-366.4032894045468+97.03035691239069j),(264.3495024099646+238.7740017348508j),(49.778190203257296-383.02235348040165j),(-323.9714206185495+219.99172152709752j),(338.25917039918227+119.52686732678715j),(-81.17911837240199-363.15524511819314j),(-241.02673313938692+315.4429906179206j),(369.8693280935777-14.667172878481395j),(-201.9849299486873-297.87535752115184j),(-127.9415094325582+371.44792625582954j),(355.2271064867108-147.02707439820546j),(-297.5324059898835-195.34597943085836j),(1.1428760678473253+381.0030779540839j),(296.1635240927815-261.0011528823406j),(-355.8732778306376-68.38847051343474j),(130.08434423672702+342.91356831393676j),(0.22523654151751954+0.974304110822297j),26
(102.21052093332776+330.98735035310193j),(-329.66569681740657-96.01192651166916j),(292.64716938377336-215.98889006048952j),(-20.852984671970916+354.71301396717195j),(-267.6704689163513-208.86927010796586j),(341.4557775702136-104.53946430989545j),(-141.30881215055732+334.0816043692866j),(-172.2028897936409-295.60738734070947j),(347.5651378352658+19.982683583229857j),(-244.0938886861383+271.6730915914558j),(-55.20123695748691-345.3796250991797j),(310.2112710468299+142.0059850180328j),(-316.35487937003984+175.29169724758333j),(68.70336336776133-351.9619354707179j),(234.06530044719457+246.27135362840414j),(-349.0555043706151+56.98997198239161j),(184.01656727163842-314.53119663132134j),(-360.2449510943481+35.561579855662984j),(247.467480691949+271.9372494254293j),(63.84032423158921-361.2749168995945j),(-323.9323456097635+160.78044196206105j),(324.15023420772786+168.6998489620131j),(-64.31918929561965-362.84099409429956j),(-247.11180778508586+265.8936142450187j),(360.2978082847412+44.36643212309845j),(-184.43554997480976-319.0335893314775j),(-139.38979153177593+337.75663203900314j),(351.3899273011957-85.5150334209579j),(-281.4881355147064-235.33084461262305j),(-14.236999004364066+367.3829822587777j),(298.54052706827383-204.7027932118691j),(-343.34046241261774-122.19983791159203j),(112.69613870997019+351.06787220163324j),(208.35845649490378-298.29234705133194j),(-362.25786042947993+6.212331146891302j),(225.5365573003155+290.85151607671844j),(92.12103710388436-354.58026560896536j),(-335.8746977001726+133.84764450330272j),(310.1734953578932+194.26400500563284j),(-35.63617272695359-366.5277112157331j),(-267.4902044042097+244.74523036536786j),(356.0230534766243+73.38366465233787j),(-158.93705797876282-332.64064869782453j),(-165.65590207097077+325.037279711656j),(357.3517171641515-56.67334657959208j),(-262.3627696698147-257.1566753630851j),(-43.10623073005701+364.683224051718j),(313.99333623668986-179.64332213926969j),(-332.97986108449766-149.5151069391532j),(84.83390038282764+358.7253144831913j),(231.369901998255-280.1487934986362j),(-361.9576229717932-23.176585531683088j),(202.16550183380062+307.9085911385646j),(119.81352400566345-345.62149173113363j),(-345.672368985442+106.060181670984j),(294.21618712813233+218.58771547381073j),(-6.725606372194051-367.87401701062527j),(-286.1605798151961+222.03406012131313j),(349.4749633616007+101.93231607657482j),(-132.42369567600227-344.12367782564417j),(-190.86424006623102+310.24244739273604j),(361.0316877244531-27.469780027118247j),(-241.56212313260878-277.3404682067292j),(-71.70021366129909+359.65483223237493j),(0.5025383876931836-0.8645548964031928j),16
(345.47688644363075-78.2314493643946j),(-97.33804152784289+335.08521687246974j),(-228.89006946897257-323.1174809944472j),(371.4915401768029+51.92933598594769j),(-216.0646011038677+260.919023996754j),(-112.69976968084909-364.4455734039219j),(351.0509560235818+175.59632700826427j),(-307.7721538989257+154.12475209914172j),(17.58370328632944-360.1995302595574j),(286.7112411807097+277.3048929766388j),(-360.9926159317617+28.057088351100163j),(145.66832370709085-310.9103217800924j),(186.5181152280879+344.33631726862546j),(-369.0707367948363-101.51913097031888j),(255.53703367372884-222.74159277976918j),(63.00078811352648+368.30828043795634j),(-330.9963426731802-218.40032262838503j),(333.4506857070243-106.71889522109416j),(-68.39482499767217+346.22307424313243j),(-251.53065918032985-307.97042414066226j),(369.666131314062+22.649063610850988j),(-191.2376245940518+280.842466844641j),(-140.6109172656313-359.02864107915127j),(359.6546074978813+149.18474357731958j),(-290.1660455773484+180.3423420550938j),(-12.107696578064605-365.1901130704401j),(304.6680612618096+257.064782694991j),(-352.8090301078139+57.29030020931576j),(117.90959876251465-325.6843443800917j),(211.58259289263205+332.79871795622927j),(-371.3330357395248-72.92592772678353j),(233.18222870103673-245.4515548621613j),(92.03859553307913+366.9159757459285j),(-343.42162455892753-194.02272505883371j),(319.2952823541056-134.5249025303428j),(-275.0356363440005-158.72664769353773j),(10.129153279053313+324.6400346326686j),(262.90342450865705-230.1115465651707j),(-325.0222100335815-49.02350956137758j),(126.39252103432925+288.8295446569326j),(173.6353371779167-296.9226049406234j),(-334.3645631891355+66.81004757740612j),(226.85042891583174+216.9007484627815j),(62.65404773698768-326.6033150992647j),(-301.8944289961521+174.28896855965027j),(298.9405558381775+117.84838476348692j),(-56.162167610415594-315.4420865957228j),(-231.6722170333264+259.9729504389494j),(333.64798858465093+4.0590105090947475j),(-167.95527051946902-264.8346376877798j),(-132.4792566415349+313.1471603570321j),(326.6325420627573-110.23794542183744j),(-258.7454670297871-181.1094599387244j),(-16.719686470780346+327.1621317607977j),(278.77150202952515-210.74958076043146j),(-317.17938910873056-74.73643658617173j),(101.1306904300989+300.2652841467357j),(196.0499199861969-284.90685577086305j),(-335.9498400714965+40.982422579330006j),(206.33461438804034+235.82008429449502j),(88.81217893092283-323.4363591394406j),(-312.7095638694134+151.5764054443448j),(285.73627218661846+141.8854427470916j),(-29.53157788309872-321.5199535708168j),(0.9087337345120909-0.4173763287007405j),34
(-317.8428500098792+71.41786272934755j),(89.21991500087957-308.21866065439804j),(210.9795339062085+297.75160086223104j),(-341.9210369757436-48.41386295875385j),(198.5570124632153-239.76380810194757j),(104.09901274216433+335.5914019102949j),(-323.24179505504236-162.19140631021924j),(283.0644375093226-141.3263488483526j),(-15.799151834094232+331.4652986985975j),(-264.1409745515283-255.68681790793335j),(332.1744864121796-25.215945677270312j),(-133.72162308364395+285.8892628860143j),(-172.00916819435264-317.2084409647969j),(339.7459183690783+94.04772648726043j),(-105.48801022392155-345.9117290745762j),(-213.39746150723246+320.2686786303562j),(361.08520939793414-37.69066555047212j),(-219.09300737374735-275.1246151458961j),(-98.66615976250458+367.22167570607246j),(337.2705803890529-164.71581746055512j),(-305.30029373869564-169.93300457935928j),(28.403403900442527+368.2533839851541j),(271.2800648536613-271.1431585022127j),(-353.3295969235508-43.49117079447801j),(151.9211050247424+323.2347877341304j),(171.36581597937533-343.66388642559167j),(-357.1748240199569+88.38925974620996j),(256.4409816749525+237.79548916993883j),(50.02216996961488-373.2092411028796j),(-316.3551270941879+209.21656082355096j),(328.892761157027+122.61972335687466j),(-77.57677812434949-356.08455837209345j),(-235.97503350704022+303.881206626951j),(360.216305386716-7.889711738123424j),(-195.47470400792525-294.43128998637116j),(-126.08612173361061+360.5453269369827j),(346.4945865416836-137.4125336912041j),(-288.92840197950426-195.95921379952142j),(-0.43006550106370867+372.123039831886j),(289.44351371868277-249.75183663828318j),(-346.25143156572705-72.98232146327885j),(125.27977067799057+337.16654543321073j),(196.19735748119663-330.8595239795984j),(-360.275513848238+59.12105354727787j),(235.32329707666858+260.04717414108404j),(78.4166050853892-370.59303120866656j),(-329.2469290027252+183.83130567453574j),(315.93950531702694+150.40874916967607j),(-49.17019038141632-363.98365963181476j),(-257.04582000523135+285.55334377136796j),(357.04729064625616+21.96162072268765j),(-170.60822431787645-311.85791509285326j),(-152.70097844692867+351.56676651765815j),(353.5061000774877-109.23182144804701j),(-270.71159840638927-220.73415292609297j),(-29.260788779592524+373.61655616545306j),(305.75876159597-226.76575942733226j),(-336.96232622309407-102.00745374775809j),(97.8384799150953+348.9453734145207j),(219.77610825632752-315.94250441731896j),(-361.0757148799452+29.47533814747183j),(212.70298854839456+280.6383643306039j),(106.31032196045575-365.6104514569025j),(-340.0363707941768+157.27222148938432j),(0.9734523476377576+0.22888977014829284j),13
(331.88551498619427+32.665380113460486j),(-271.2490657389992+217.01922772686672j),(-6.996451209275506-292.60055639021476j),(279.6290779500997+133.44362296436285j),(-327.92978749499684+132.76821332287187j),(113.14942380639638-292.46699290034366j),(192.40485852536108+217.5346614544839j),(-343.60269442736706+31.91445493517824j),(219.14589612737223-255.7602581273868j),(81.12029719071097+274.42286124309777j),(-316.3078802093925-72.93022500976726j),(297.7380438933966-187.07055107048936j),(-40.308405519583616+296.99431913647084j),(-249.45857758106334-168.65493697287252j),(339.0978723169285-94.98756042123276j),(-156.6965181632989+282.4264609102205j),(-151.41433156636725-243.289248831414j),(338.05331027236105+8.973681112327867j),(-253.48963808179312+232.54100589360377j),(-34.43563339974028-287.500095530328j),(294.73498086417857+111.81275848949484j),(-318.583728102538+153.57615988469905j),(86.84926118953526-295.75888441423564j),(214.55986693010723+200.66958396425997j),(-343.8387335812937+55.40652380782399j),(197.27360405023802-267.0328490247868j),(107.55391411780133+264.4325587010336j),(-326.0965010732216-49.691731000787414j),(283.0287654795187-204.91419716007744j),(-12.901719577081863+295.1280848129535j),(-267.57570729813597-148.57600531463535j),(333.39101157407686-117.17090315455339j),(-131.74398557101654+288.91766851655825j),(-175.59441229807237-228.88076186122404j),(342.06251352816827-14.775318071774308j),(-234.11158787034762+246.57792606072738j),(-61.654931679714394-280.56384310715396j),(307.9588948687301+89.46792931724397j),(-307.20339696776034+173.4034674031953j),(59.99453478835459-297.1622490259944j),(235.34483337781083+182.5231589719755j),(-341.87923869522086+78.54480208860981j),(174.14164902479519-276.6003390927212j),(133.30076060131424+252.7537591189027j),(-333.8028784359367-26.135937408417234j),(266.51224655368037-221.44939236497893j),(14.587348487442654+291.3773514697426j),(-283.9842698403269-127.5483623992404j),(325.5553292557248-138.60606750874348j),(-105.95022022443212+293.5640328459961j),(-198.65325952179379-213.0107888666608j),(343.8875245481663-38.42997153327424j),(-213.23865092821313+259.04035744195994j),(-88.48054103515477-271.8360895883388j),(319.2163805143749+66.55181522238311j),(-293.8614616000302+192.12353138524597j),(32.75672169426471-296.6681257475908j),(254.62703837849205+163.21125793097104j),(-337.73672184909606+101.18154354469198j),(149.89773690762715-284.40163646436395j),(-362.15512674997774+18.08028674307519j),(283.87422743538156+262.7459400040927j),(22.144252498265715-332.7847161447021j),(-310.3975462995426+135.84756140745924j),(0.3914871169254233-0.9201835889002911j),59
(-294.4558446491696+164.79123668264344j),(-5.272153850525939-332.22336394519976j),(300.77057655034196+233.12990410695187j),(-354.97635340556826+52.99159561686153j),(124.40299891129804-296.60068451720826j),(205.9724343055379+302.2624158425203j),(-371.1068581967305-65.43467597512102j),(238.5214827232595-223.8879132126792j),(85.41731673594084+333.5968328344037j),(-340.8302298117344-175.67830244684967j),(322.81271336102844-123.17782529837456j),(-45.819287057264376+323.21476761489146j),(-267.93257862432756-263.9532527873209j),(-51.12480403229716+373.9442692137749j),(329.1674060054983-183.93917846812033j),(-343.1360575549853-153.63078233929767j),(81.82443348128268+367.9507285375947j),(245.13069294521299-287.08287462732557j),(-375.43016855352414-24.09669125289315j),(204.54147695759528+315.9447305749028j),(130.4402410444507-354.32668669341024j),(-360.77651384632935+108.45070539598899j),(301.6804871759308+224.4296562794788j),(-0.5618405230181907-377.26173600272807j),(-301.00754166359144+227.43627687996948j),(361.09417317619426+104.84952008180346j),(-131.49366359916678-353.0199810082403j),(-203.59739749904895+317.9808067686929j),(375.35281821292176-27.842110916954454j),(-245.98212589206472-284.6328675795259j),(-80.72727777391233+368.76164778655664j),(342.67337024997926-157.05206939824185j),(-329.7103771484524-180.65224489512264j),(52.237836015216175+373.4286255838749j),(267.1424136773964-266.62257326106493j),(-372.2081497867966-54.08095162015965j),(178.6705773643092+331.3981318133844j),(158.205139504627-342.85176587671873j),(-368.1610720811177+79.25319679664969j),(282.7604568253283+247.92610470092293j),(29.48421861128972-376.2071414035829j),(-318.0752335037966+202.67668585175915j),(351.4909731082942+133.45077084654554j),(-102.92372134264274-362.5175903080381j),(-228.213897936271+300.75533488497155j),(376.267334303652+2.2873387844718707j),(-222.46098877237824-303.4949990906457j),(-109.8142787982367+361.2243505439386j),(353.9912417186728-129.16212635202612j),(-314.1793773416567-206.52017786183342j),(22.317681169058204+376.52204648216565j),(287.4483339703814-244.4597908237229j),(-366.60944804921667-83.71988565097482j),(151.65880184217195+344.73543673075034j),(184.9598412209183-329.1876131639699j),(-373.194789392495+49.54962801748874j),(262.03489921007+269.8394557307332j),(59.34201040023578-372.75032883312537j),(-333.1119005226715+176.62293125370607j),(339.6433766974523+161.1998904188361j),(-73.69657408952847-369.7003943462828j),(-251.37317051524263+281.60943196495066j),(374.7792480697432+32.402183004689334j),(-197.51935818956676-320.419205823679j),(-0.6737710389966725-0.7389401782345744j),12
(139.76685600919916-327.15684517519975j),(175.21429191071752+310.46903723109034j),(-349.63009407831476-44.70801107019385j),(243.55579167968642-256.91993533704095j),(57.91069987255342+352.4343327438491j),(-312.9184381942509-165.20893023541478j),(316.88793084895656-154.55503489064716j),(-66.63465960253974+350.3275054859097j),(-237.07614563826118-265.05037448664416j),(350.59304593065514-32.86293547501788j),(-182.84731529158833+304.41201545802085j),(-131.58734016956004-331.74711188184506j),(340.4562922519711+92.9386935530774j),(-276.1948055324104+220.4296219769647j),(-9.643459606805994-356.9586757701059j),(287.7452768849658+207.11828371642756j),(-335.0039711914997+108.88237326051316j),(113.50634131114313-337.5323451032981j),(199.05154362883883+295.3976094051441j),(-351.9206911513387-16.280680943850342j),(222.4621067883021-275.89739407688995j),(85.46629654030909+346.7372884751066j),(-324.8295195268938-139.40782632014452j),(303.5988535964481-179.76130994802134j),(-38.80656172547501+354.7172635460818j),(-257.1182234308045-245.1019401613328j),(346.7703833255003-61.14596717323418j),(-158.22663638371867+318.3396339927334j),(-157.2541406825074-320.1459107147567j),(346.57807052485435+65.1157151372374j),(-257.8603761238881+242.1534440108984j),(-37.72533418155232-355.1554448620869j),(303.0459640245277+183.23463856979933j),(-325.24852257649843+135.68582193728045j),(86.52104777997337-345.7525795511042j),(221.61777961467266+278.439961547998j),(-351.9641479770866+12.250607188719712j),(199.94792129485796-293.1131486773194j),(112.47616015067322+338.82620185035876j),(-334.66644749150345-112.71655326965151j),(288.3711884174629-203.81974435651043j),(-10.73066998773563+356.84202423792584j),(-275.51850884595393-223.588441751213j),(340.7334670418116-89.03855986843506j),(-132.595623466656+330.2345394138523j),(-181.91681692125422-306.50046270723874j),(350.48682310563714+36.87694944916767j),(-237.87941542597213+262.3310291689234j),(-65.56631892255814-351.0844186403629j),(316.4115936364797+158.18097432120203j),(-313.4162451082191+161.6228678161262j),(58.98328622520778-351.76505936371984j),(242.76890633127076+259.7043743432179j),(-349.7601870680886+40.70367078616139j),(227.8831174404037+254.65869549936986j),(76.812767049994-345.7215883153285j),(-319.8857494310328+159.42996817666975j),(306.3309734273542+154.7640528201011j),(-47.02273333752591-344.7988950338251j),(-250.00940871103367+258.2194532932233j),(346.47195912658447+35.51607335529385j),(-164.97801297432957-300.75889500520543j),(-148.8692428444912+324.7184423087832j),(343.28642041955237-88.17321219073813j),(-0.9958076610994082+0.09147186505000433j),53
