v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
,(6.974812790385267+4.162999805999004j),(7.028546226642122+3.9735310833477353j),(7.015928078803953+4.021216702642201j),(6.032389020199786+5.7852408253825605j),(6.483854598294468+5.209531313486103j),(6.390052537846964+5.34742699395255j),(6.724615435563878+4.788366012551489j),,(6.939198871751544+4.272774167542776j),,(6.404899282289491+5.326373953535779j),(7.121944365891942+3.5009450550946584j),(6.632034565378904+4.964044987169608j),(-547.1179239972846-85.5913502312182j),(6.104895465701437+5.705800735176564j),(6.525979789343358+5.143522636247418j),(7.142193856244358+3.328119035273599j),(6.580168235196387+5.05437439796151j),(6.4554996757420025+5.252477392365144j),(6.014817547546883+5.803887109921551j),(6.350335951396623+5.402427864796065j),(6.236849563739238+5.549930311199006j),(7.003647921548992+4.065572643683659j),,(6.289202683040447+5.483569778773753j),(6.75867971754278+4.718190656074048j),(7.11546137597948+3.546003075609308j),(6.875434975981934+4.44757339716548j),(6.968942204797254+4.181826535739228j),(6.790594064636217+4.6492392359495325j),(7.098593151103422+3.6499072472805425j),(6.5960034558832215+5.027344283969185j),(6.147480887467259+5.657167648390319j),(7.070325727834309+3.7958503310386984j),(6.300776432331446+5.4685198115113725j),(7.145262788903597+3.2947865468530955j),,(6.715821377473231+4.805956304161209j),(6.835876252319164+4.545291654214078j),(7.166981879773689+4.977034082096945j),(-0.8014993855039356-8.628229174815987j),(-6.206984527286181+5.357443166779439j),(8.235926436722682+2.2113418393667463j),(-3.657611400712603-8.00608189268712j),(-3.855015702892828+7.377957366328123j),(8.274963497929791-0.8308800146354245j),(-6.056336936446609-6.382769311650726j),(-1.0209748737145548+8.47585361230155j),,(-7.697713938836154-3.96128763474317j),,(5.373189694688138-6.236178964600203j),(-8.376487238218498-1.0444445848125823j),,,,(6.796080753379725+5.524215065015457j),(-0.13224230159139605-8.619645562269033j),(-6.63768729518041+4.799981146259542j),(8.082544379498447+2.870459379796921j),(-3.043194993709626-8.238079109735082j),(-4.437552019051859+6.996714916233147j),(8.3582810272902-0.14224895685542727j),(-0.6670938897755092-0.7449736520335338j),14
,(4.425990681576383+6.942663692993397j),,(4.874539644255918+6.393953401096285j),(4.377702586131775+6.991744318055575j),,(4.361534047886167+7.007826124801348j),(2.993393696836313+7.913833805881471j),(4.541574377758844+6.818361568565626j),(4.161335120760752+7.193491691442568j),(4.986539006199876+6.221964881558308j),(2.9043877763419266+7.949229411034621j),(3.4223904934516867+7.708702937006033j),,,(4.406452533371651+6.962715195785589j),(4.362005265086975+7.007359881035471j),(3.0155472203075546+7.904658749621396j),,,(2.7995965978828106+7.9879553059960235j),(3.635105101438495+7.583672558239771j),(3.606123824792667+7.601701807203512j),(3.4576175220512666+7.689137111922708j),(4.707061182858336+6.621334588829069j),(4.611257714455287+6.738344786250518j),(3.2756432450125432+7.78559811156149j),(-456.01480899014246-323.97530860807234j),(2.937337516690901+7.93639772087443j),(4.254113939257316+7.110428715870858j),(4.8904090992890845+6.370664277610226j),(3.2762441788135623+7.7852980064406285j),(3.9697268741992886+7.350420338269998j),(4.493107425528963+6.8717056785601205j),(3.793993298896899+7.478884228208694j),(4.067201231710291+7.2729303046602825j),(3.5487445065028576+7.636452798425246j),(4.164451453706283+7.190780562328146j),(4.825666014833784+6.46365389956206j),(4.996945844554043+6.2050145034205855j),(3.918048690755862+6.886161203091676j),(3.566879630982641-7.160178701231596j),(-8.190285281719715+1.689955910457905j),(6.24304952027274+5.136030923700656j),(0.7126613192983395-7.841646327471195j),,(7.787353296869446+2.7436369248213452j),(-2.2306757139177575-7.542511419961941j),(-5.115557387415544+6.2904199007090655j),(8.35784391546184+0.008149497876868583j),(-4.895065423358648-6.300180976671684j),(-2.4947703664748584+7.537903770765696j),(7.883181185137227-2.7283570286205725j),(-6.947324292341214-4.270009157883834j),,(6.422721962427355-5.123680887154005j),(-8.130816129587258-1.7058701561228116j),(3.315977903273501+7.16688998148875j),(4.159097541121779-6.87828540560926j),(-8.297544577468548+1.0715889225052848j),(5.779301627467191+5.594787817007599j),(1.3753755004368498-7.77275624614547j),,(7.519920248353732+3.3230541108787266j),(-0.31353884602608867-0.9495753745925748j),27
(-7.66005057676225-2.9128980095544676j),,(1.1138277871617144+8.246900656964716j),(3.0973498286320487+7.329778857787451j),(2.671238807188679+7.643767278001189j),,(-364.41706148551975-414.7447780613921j),(2.8561927418008333+7.517689363411326j),(2.8979632942980125+7.487142877829928j),(2.1312741387663117+7.937048173671452j),(2.1309685990136513+7.937185963587963j),(1.7935863653202566+8.071931416804496j),(0.8357988570577339+8.284333300081792j),(2.453978781802416+7.774291444616426j),,(1.7810030980115692+8.076308117042057j),(0.8662409599746753+8.281161767218489j),(0.9643579504806732+8.269395343028929j),(1.5248415937576227+8.155804343414292j),,(1.222022731373745+8.227129776001426j),(1.016139126618173+8.262230260920292j),(2.1806853686248+7.914373287921362j),,(1.546908333444093+8.149662840703604j),(1.6945814331696063+8.105157350993627j),(2.685151920549617+7.634782091499493j),(1.8824826382974407+8.039714580340476j),(1.974077330616577+8.004099179613275j),(3.0784279815423767+7.345577802592927j),(2.186310440611541+7.911742225811756j),,,(3.0607662181909516+7.360154260765036j),(1.7365346510098099+8.091415064148583j),(3.255771426104669+7.189690953752829j),(3.308104054885969+7.140138804353605j),(2.719688961311792+7.612136185180968j),(0.9232696020330061+8.274610345438518j),(2.043331306474107+7.975498468411516j),(2.381784844471208+8.999385377320516j),(4.807263430269792-7.866132258585475j),,(4.942069197383036+7.36033495922245j),(2.2203209907623314-9.238143535621695j),(-7.601462718270286+3.704668328983898j),(6.884344859959197+4.800870280031157j),(-0.6442739082356642-9.45491947305448j),(-6.112664609956085+6.523776783057971j),(7.965729106248556+1.6410539190373166j),,,(8.050994193557266-1.723977209854049j),(-5.7836188368218036-6.462186222152957j),(-1.1236541711380585+9.464072557085766j),(7.129477672042064-4.8734239640477455j),(-7.415690728641128-3.626920105504703j),(1.7526794388902265+9.217574143001478j),(5.316415730400164-7.4134461551320365j),(-8.120426087502022-0.33810547408818536j),(4.409839443421372+7.81841260408585j),(2.8385328419847236-9.026412498509218j),(-7.809697337935997+2.9929894478081165j),(6.515546404668029+5.4415539223391285j),(-0.0225067437795083-0.9997466911595374j),6
(6.4493764376770315+5.194884679507458j),(1.7970602712034105-8.219788295188572j),(0.9046155311995081-8.318208258433062j),(-1.0108050082599354-7.863152963953439j),(-0.7603151244779576-7.980029726205439j),(1.4980177627285767-8.27439479581248j),(0.2616537481108998-8.270686683642413j),,(0.9811149963633046-8.317288973815705j),,(0.9708327938691661-8.317493480655957j),(-0.179995296895191-8.179271154711998j),(0.5473817098125195-8.304061598119212j),,(-0.625421088812502-8.034911645751448j),(-1.0062141570744014-7.8654781072087925j),(1.2433634746013498-8.303554244389863j),(0.7136658569505165-8.314431301132442j),(0.8463307438091627-8.317974899983817j),(-0.5371515518951226-8.067924023836145j),(0.47182585142859157-8.297159305233333j),(-0.28208038818365866-8.150982731317214j),(-0.9705211329767458-7.883316193980224j),(-0.8613898830368778-7.935274264711895j),(0.3815433700049362-8.287104389914308j),(0.8485464691466618-8.317998537487169j),(1.7418846951480234-8.231551224226779j),(1.2516820808274836-8.30284936402809j),(0.7437102791050298-8.31560075713776j),(-0.8986330576492616-7.917973953555481j),(1.6354417617350485-8.252072779188705j),(0.8072448633220981-8.317366011388897j),(1.5890659948014574-8.260127998205615j),(-0.2967067397920409-8.146701933701818j),(1.4775013274345299-8.277328173915219j),,(-0.7929220310973442-7.96593791037403j),(-0.9483531233606368-7.894183095617515j),,(1.3046879455344986-8.297966923239038j),(222.6224781033584+510.2682481185799j),(-273.09585608414574-616.3696105893507j),(104.47858218161177+227.9895784267251j),,(-281.693682549008-639.1714043206061j),(189.44267912934112+422.27403989142215j),,(-255.06554659308347-582.0444340650367j),(250.71685646113315+563.752881699025j),,,(280.6387418847771+634.7340905968617j),(-139.5942530821626-308.1214546018016j),(-113.43947036307839-265.6810557322742j),(-145.17125862040842+248.40097071661347j),(287.31861045156086-31.84166051203539j),(-198.9651316782136-210.26256369694903j),(-49.007760683010886+283.6840301096051j),(257.66426652215523-129.52050136052276j),(-259.6100850267287-128.55061310669709j),(53.284186854410294+283.49223293644076j),(195.78885292744044-211.0027265364045j),(-287.79064294948614-30.763331946410787j),,(0.6683454596716656-0.7438510244237552j),53
(6.4669238176441315+5.18750739885383j),(1.0598096684155474-8.325487369828256j),(1.0073164230730667-8.327340588524756j),(0.19495723677382815-8.272207988399488j),(0.2371718466178494-8.278999071487778j),(1.299037000775488-8.308714053280685j),(-0.695064788873281-8.021495116117407j),(0.6944346387313913-8.324805596769302j),(1.0354939049955179-8.326427308625155j),(-0.7664327333384238-7.991845582831556j),(-0.16773476610567495-8.195430785790512j),(1.126216607185341-8.322202943220487j),,(0.38060719415650857-8.298808150977475j),(-0.9091060875480819-7.927876493716068j),(0.36058288115226134-8.29634403747117j),(1.183224824741837-8.318544022787599j),(-0.23471936622908807-8.17754932246635j),,(0.06086550841876148-8.247701543465576j),,(-0.5223901152724137-8.087012853794445j),,(-0.49996679644268127-8.094891822793343j),(0.08622333254631354-8.252680452770932j),(231.25004182801308+511.8224194859391j),(0.0015645572132416685-8.235425003724446j),(-0.7299051589793544-8.00721265219542j),(0.020971832916552025-8.23954065679678j),(1.5211525834507658-8.280791659493376j),(-0.06527944677858666-8.220515443128578j),,,,(-0.9914640840002695-7.887999841942728j),,(-0.29642737562448707-8.160024340687977j),(-0.7693974390213065-7.990580547458448j),(0.6141042620615035-8.320398396403293j),(-0.49134046717630375-8.097885089960247j),(0.41842557803776126-9.008127736222226j),(-6.968093817764276+5.601994045623776j),(7.927621515600878+2.29832913909878j),(-2.5272293280105864-8.354821968620216j),(-4.900627973374346+7.7086741293279255j),(8.396965431435824-0.8782565454585898j),(-5.156852704591733-6.656740748349766j),(-2.2203356883406538+8.851379931689944j),(7.816263829530256-3.9450157270351824j),,(0.7376108941244766+8.887215412984077j),,(-8.23330206854872-1.0797320026033896j),(3.6033187958976063+7.811699324976504j),(3.9174204012717704-8.276745127682666j),(-8.295416234546217+2.1017872646526086j),(6.018429540695725+5.75932559368034j),(1.0868312628087247-9.000030010740808j),(-7.320183670227629+5.020476785315831j),(7.680932094517402+2.986744773974361j),(-1.8796667710012254-8.597855791999061j),(-5.429557787367595+7.311352700172683j),(8.382929524937836-0.15933025481882046j),(-4.6111113579616125-7.1205145965338925j),(-0.18504459429673428+0.9827301247654704j),25
(-7.583464276356553+2.6068016489579064j),,(6.185087895810267+5.273063438082385j),(6.68705316443209+4.375788357243434j),(6.821855669258558+3.985885319667033j),(6.264851428859845+5.161271817979666j),(5.94605154507604+5.566800013391432j),(5.941615572914735+5.571752866125129j),(6.8813995331519076+3.7555877852722235j),(6.686229958953733+4.377826897176373j),(6.42434911322552+4.910440208228458j),(6.392679946705533+4.96357531139557j),(6.9167752266521525+3.583013478066733j),(5.9803702739003+5.527924314610457j),(6.427557003630109+4.9049540252614605j),(6.472725000636843+4.825536101319049j),(6.836192602652576+3.935216986920439j),,(6.799488323874401+4.060362151562708j),(6.816641357643915+4.003716680610017j),(6.411632410869913+4.931997504939448j),(5.8501030959279685+5.6704317251728265j),(6.950042750100978+3.368599986545344j),(5.9622346088182+5.548592327813361j),(6.2893151270653025+5.125323628593364j),,(6.262420936933779+5.164798671199465j),(6.177863265396348+5.282805955275826j),(6.259128556804347+5.169563577000973j),(6.213532187945765+5.234105899231114j),(6.770477460625258+4.150041707587686j),,,(6.068024173615012+5.423891150202842j),(6.9365609013697584+3.464813111416808j),(6.700356781822329+4.342394571298318j),,(6.764376251180661+4.168043519011626j),(6.3329112511163475+5.059139267634581j),,(7.346317904928289+5.193226770408793j),(-1.2156014083021751-8.826998495802794j),(-5.890329098503378+5.379326795622967j),,(-4.0159814171587325-8.234647378240624j),(-3.460604766103408+7.479163929418661j),(8.160927094660579-0.7235348748220347j),(-6.314160562995223-6.612548711959927j),(-0.5981297509729289+8.643727168774879j),(7.030571564379833-3.740491287479329j),,,(5.021038881518072-6.289697041564065j),(-8.353100233520145-1.193891072255044j),(4.983902175548715+7.719682253346472j),(2.3836223023857817-8.052372442467295j),(-7.838890140613463+1.925061542871966j),(7.005422676978592+5.746626464420591j),(-0.5518676623098631-8.808093883701286j),(-6.344422176762565+4.803284067947657j),(8.150910909143633+3.054951620746255j),(-3.4183462478440587-8.462357949894415j),(-4.056580449048987+7.080853065607263j),(8.27712288781753-0.018746738741246105j),(-0.5851092338148732-0.8109544897863086j),25
(1.166439759789864-8.29002456244832j),(-6.764032906344504+4.614460458101676j),(-8.065065143523649+2.7021193556262393j),,(-6.511446100554+4.810649266683364j),(-7.129032449889928+4.269578694082432j),,(-6.951259629446372+4.447759037273338j),(326.0541293944066-461.23147815730215j),,(-7.113020175475953+4.2865137579189225j),(-7.984644731272381+2.9226961701591607j),(-6.645565050166661+4.710276303565066j),(-7.174668818347055+4.220271923536597j),(-6.963812288313802+4.435852662188102j),(-7.656666447553558+3.5787891271091268j),(-7.97417231507774+2.948875009984701j),(-7.842461433692863+3.242477116770029j),(-6.615161208422043+4.733758502376581j),(-6.665751783520776+4.694441018005248j),(-8.003161056431384+2.875128946949377j),,(-7.934712510108513+3.043288548741201j),(-6.64083867801726+4.713955536788869j),(-7.232413119279837+4.155573457060692j),(-7.580419675427653+3.698637187799232j),(-7.067592088796743+4.33356700570911j),(-6.479155713407899+4.833609848051619j),(-7.769858542041619+3.3825878926998456j),,(-6.789483712020022+4.592940230428273j),(-7.024661356093029+4.376732261683415j),(-6.716475122182847+4.653770743200674j),(-6.317175069062103+4.942188640653183j),(-7.099767054061196+4.300391113753374j),(-7.091958172624509+4.308509406242663j),(-8.039171304738684+2.7773808868748207j),(-7.691362858046415+3.5211684869453523j),,(-7.5887244750450495+3.686003651046219j),(-7.916973297450498+4.243862663424918j),(8.316129463252231+3.206930308237569j),(-2.04368595202101-8.084969295820331j),(-5.868300882544669+6.476856428604787j),(9.07245404933021+0.3273026820238294j),(-4.998247520914849-6.868883813638126j),(-3.0857939545896307+7.8999154480199145j),,,(0.08259334135609908+8.33508534553069j),(7.228848941306271-5.189523363882598j),(-8.740960360343754-2.1193242606147997j),,(4.859463161666207-7.136839407738519j),(-9.061083165914644+0.8202145653314306j),(5.9934657454196145+6.15442591443959j),(1.8823986255518275-8.191689442043618j),(-8.248112136345643+3.6571850724076747j),(7.996792746420875+3.8112893437194453j),(-1.3300609774472834-8.22216384308267j),(-6.403709782054621+6.036822412617169j),,(-4.376195664726063-7.224451768893993j),(-3.758519713622953+7.661551522285068j),(0.9242179718909627-0.38186534332635597j),8
(8.10419257152132-2.4149710864741896j),(-6.157361591003667-5.978932895758311j),(-6.335186047189905-5.76440486964739j),(-6.321792689352239-5.781583153336285j),(-6.151270702615387-5.985799157267536j),(-6.615850512521272-5.355882753995313j),(-6.685538463937362-5.236437681615573j),(-6.48307919323588-5.561770788673312j),(-6.694142633580177-5.221055467338221j),,(-6.005479374265579-6.141809292756621j),(-6.7438746125255715-5.129101586945092j),(-7.200005134558461-3.69053017657637j),(-6.28070979909104-5.833180565208166j),,(-6.894265576893616-4.811912464254208j),,(-6.508901624861128-5.523694192670531j),,,(-7.047391673687013-4.392232023483439j),,(-6.27370124222667-5.841822591587207j),(-6.624581969597954-5.34139131728489j),(-6.15607494021105-5.9803858014759665j),,(-6.192287507605344-5.938981577348856j),(554.9619170417277+114.10889848011573j),(-6.472352697071695-5.577333194371806j),(-7.055242927976034-4.366365131024418j),(-6.7604781952449615-5.097164098587681j),(-6.976727845310649-4.602857595482878j),(-5.881057971117358-6.263458975138634j),(-6.337290939625283-5.761688736532947j),(-6.367490003643983-5.722218399420773j),(-6.980676268350187-4.591980390591122j),(-6.501969766719079-5.534002111235191j),,(-7.042680434898019-4.407478837430022j),(-5.9226721650949035-6.223861842809579j),(-5.798407415998982-4.158256113292016j),,(7.186768870322327-4.699753374974755j),(-7.448826035741008-1.7663917525451711j),(1.7350761151923568+6.815452321933968j),(5.370635450602008-6.396828710746528j),(-8.167764532678568+0.8463609466709556j),(4.41231943236751+5.383098341456121j),(2.8829008758726893-7.293976814434335j),(-7.865319220485389+3.3532757064911025j),(6.537799582166538+3.2775847140609407j),(0.034657833230968826-7.279008782473079j),(-6.5793110652025035+5.440861346273767j),(7.845724008627793+0.7622071702168367j),(-2.8179191920543545-6.353796376155415j),,(8.172535984888091-1.848484833262837j),(-5.318113747609099-4.634037956769662j),(-1.802755533063793+7.3989122575189885j),(7.477367479083045-4.228022709739388j),(-7.1532750183291505-2.3347903367580862j),(1.0904807356643333+7.024522098808695j),(5.8471497260206755-6.078843833536892j),(-8.093914996625903+0.25642420249296327j),(0.7488336323813078+0.6627580184461115j),27
(-6.485715031006009-5.358615995594899j),(0.9551245339596988+7.986553375859897j),(-1.231723947788864+8.430117333619627j),(-0.37111975783256235+8.398320488055754j),(-1.8576105426302707+8.34320216978805j),(-1.4158720363731776+8.414312597738515j),(-1.1812607277057727+8.433051449930014j),,(-1.0247026547179596+8.438350968541277j),(-0.26939380334867247+8.3829576815789j),(-0.35688482941651+8.396321235067202j),(0.5571042969670954+8.161136897640015j),(0.1417032097795261+8.294849067823304j),(0.5672442490381873+8.157276616101578j),(0.4415507998586352+8.203069581431766j),(-0.7183369749277387+8.432116495184095j),(-1.116178365238149+8.435952326849883j),(0.21051576039468345+8.275901795423517j),(-0.036520358475217174+8.33825117907554j),(0.8741415931468139+8.026041463591568j),(-1.6436637534638525+8.383573160058807j),(-1.814124846684888+8.352324508461813j),(-1.5360297441481896+8.399653017982347j),,(-1.324238741756372+8.423180019638526j),(-0.5136710026407738+8.415661354267405j),(0.42228248389407375+8.209698364669514j),(0.0030416018628420805+8.329314584923235j),(-0.5829548331669142+8.422340642922546j),(-1.1106386710001277+8.436153355004526j),,(-218.7807723904953-521.652965912897j),(0.48859343268057964+8.18645200669392j),(-0.3324562599662253+8.392776412730672j),,(0.29429331142885173+8.251151453005342j),(-1.6860822802082807+8.376463620885675j),,,,(-0.3847021046664778+8.275918311777522j),(6.946492679318228-4.5538802737741j),(-7.935472185955746-2.821499898693463j),(2.5582336212091317+7.933336929360266j),(4.871343194938274-6.680668894347782j),(-8.392893827789939+0.06844643743187984j),(5.181260712326388+6.5986870489337734j),(2.187029348862711-7.972035899184405j),(-7.8007791083393965+2.949833505876835j),(7.156368072006444+4.438867431263226j),(-0.7707738170977312-8.266495076835456j),,,(-3.6321912591387635-7.5272241321307645j),(-3.88610363821877+7.291781645440287j),(8.286778987657707-1.2065206481455608j),(-6.039401025516808-5.846669336074003j),(-1.0530753816828176+8.209379521171332j),,(-7.691380104277619-3.4349850647103874j),(1.9116405772032246+8.100389608727724j),(5.401709112366701-6.267271380073565j),(-8.381547529807145-0.5937538695019318j),(4.637304745771264+6.978441161436134j),(0.14855456333967637-0.9889042126065386j),31
(0.35722693140560047+7.891986423231321j),,(6.204303199041347-4.926100341861581j),(5.669887246888653-5.335963473515528j),,(6.992196821155565-3.9412521287235847j),(6.201455697838081-4.92868879686093j),(6.7312118045454135-4.34253730115906j),(6.8180458626011-4.220293532808334j),(6.735886138042116-4.3361975865498685j),(5.626276924735395-5.363537434702619j),(5.678396866665435-5.330490971263521j),(5.45621312565315-5.463819097956362j),(6.855313365784082-4.164706675772122j),,(6.676410733802938-4.414980566576454j),,(5.563487894094001-5.401880396336804j),(6.907664652628318-4.083065059561114j),(6.239983701595947-4.893238204366641j),,(5.262529456377273-5.564891483480089j),(5.464946212735595-5.458940626266385j),(6.633123202618015-4.469882897282971j),,,,(5.781657260410691-5.261616547553061j),(6.7899663156983765-4.260891753293512j),(5.190048303591557-5.599346659069442j),(6.486197617930634-4.642689018945532j),(6.24542363093184-4.888157427341047j),(6.563875356570458-4.553798835525501j),(5.489424987843086-5.4451133771660825j),(5.212931564733437-5.588660316402061j),(5.162764570056652-5.611859871486043j),(6.042464507856943-5.065665049869841j),(6.6012233946797-4.509116140014554j),(5.257366508254315-5.567404802942986j),(5.079532221368068-5.648524997409943j),(-219.49858627497673+486.0189328946315j),(262.5476055735394-590.0220507454816j),(-94.96828770030558+220.6810557382745j),(-148.7991655728731+325.70091328173805j),(273.19275996549004-610.7899193360204j),(-178.41796151291902+405.8738278766368j),(-59.49232078058766+124.65380089026446j),(249.67499735804668-555.1781455049268j),(-239.5563631998113+540.3118366174356j),,(194.93522794250072-430.1410146213323j),(-270.73809929386124+607.1835290675562j),(129.34182484175332-297.11416600789073j),(115.81869241756422-251.31449421511655j),(-268.0638751643742+598.1265603424893j),(205.25530353258932-465.09268558605874j),,(-231.86810412810513+514.273509764101j),(255.50148452799937-574.9110884147606j),(-74.1592654989961+174.32729614527764j),(-166.67708886524701+366.11025114331323j),(388.0407584362112-59.01022896737953j),(-298.09943809589345-295.43064164773256j),(-30.99161214130565+412.8628194434035j),(-0.9793799056242958+0.20202722702483839j),60
(7.867769843729292-2.3801065037346185j),(-6.969709118197585-3.830688689299848j),(-6.5293762404011-5.045442485276376j),(-6.432386834640917-5.212421167810909j),(-5.820828830153617-5.987743908909746j),(-6.72079903045943-4.649592290844388j),,(-5.787078288640207-6.02104795317749j),(-6.309777394672739-5.401086953421745j),(-6.968122500364141-3.8387897381245497j),(-6.926859668953101-4.025669971992077j),(-7.009395426924683-3.5896120776573577j),(-5.837829319003749-5.970678583912382j),(-6.540994342545613-5.0241855004520914j),(-6.804351187098914-4.434228450673086j),(-6.465885364883066-5.156734533813501j),(-6.933038449332598-4.000098024758923j),(-6.573806082115266-4.962510742836653j),,(-6.472760517104717-5.145058362193393j),(-6.843732633565835-4.318412968354946j),(-6.452874797393348-5.178596485445318j),,(545.3117856428117+102.23782823417676j),,(-6.687122028049051-4.727521152243046j),(-6.987651052116705-3.7323391097684517j),(-7.01102980204257-3.5773416180175426j),(-6.7675528622480465-4.533466049393784j),(-6.295597578606643-5.421539658981003j),(-6.6130333579949125-4.885323944489204j),(-6.493390667994053-5.109491435045495j),(-5.7387266904594965-6.067469492698397j),(-6.374808363062948-5.303797547418249j),(-6.9574242553183225-3.8913455971558424j),(-6.2971041976210635-5.41937885869863j),(-6.382136806935433-5.292454033338278j),,,(-5.762599994184573-6.044735539894709j),(-7.053737066238291-5.310776065457335j),(0.5808566071496477+8.741098233363376j),(6.358015004407964-5.158890304387775j),(-8.196180688115556-2.5620279513919364j),(3.458975380622769+8.22756396130997j),(4.053186610048321-7.292551806411783j),(-8.313687043736202+0.5071032806762439j),(5.904547226988118+6.685167926035081j),(1.2415048211857425-8.514275370886875j),,,(-1.7254278834253842-8.671283739972685j),(-5.5451175354665505+6.079258264471691j),(8.367102536654182+1.3898410532621397j),(-4.476594805746576-7.743942923800793j),(-3.00525293401972+7.8854807237957045j),(8.076141994919164-1.7009060116423211j),,,(6.775255096853924-4.578953768897314j),(-8.02549449648171-3.2211688944076298j),(2.8372955904824138+8.437114693876905j),(4.627118522213137-6.884400635957918j),(-8.379435249363926-0.1913112615666419j),(0.6505230159282164+0.7594865408601114j),23
,(-7.235795006839484+2.8881457220502513j),(387.3172151697323-369.74143235420127j),,(-7.193109540708593+2.9453382063008338j),(-7.685410852597+2.1019417655872683j),(-7.503991602015926+2.4702118258443635j),(-7.972686652944274+1.082450393882855j),(-7.605126427779741+2.276724285789036j),(-7.795015141679303+1.8184319494846362j),(-7.9741397583671185+1.0722391679416807j),(-7.607475679223148+2.271908199442966j),(-7.216969297604942+2.9136307608057215j),(-7.512041031919113+2.4557097195481963j),(-7.244019630446212+2.876878598407286j),,(-7.1157669040445315+3.0438499943307233j),(-7.641699795029963+2.1998205751015076j),(-7.4682440106409995+2.532973021386093j),(-7.332986543876449+2.749452363132162j),(-7.215730825723682+2.9152926896108964j),(-7.715613086761992+2.0299004020884035j),(-7.043887917749604+3.130039411257313j),,(-7.094411432774963+3.0699710377374387j),(-7.753043702257278+1.9346837512093884j),,(-6.86999890217647+3.320067653413142j),(-7.485824212210817+2.5024352017232436j),(-7.084210964671478+3.0822915822926507j),(-7.742069818746492+1.9633460225807202j),(-7.888127937360791+1.5072360668596485j),(-7.817674766651713+1.7505593233942127j),(-7.9159327531641495+1.3913807265583709j),(-7.486094371802692+2.501961054708066j),(-7.691745447564915+2.0871526555077953j),(-7.786060111721307+1.844197033329297j),(-6.83639756736493+3.354098930710804j),(-7.587076151834887+2.3131969910581076j),(-6.882587439236974+3.3071074498726882j),,(6.312530793590087+4.645941176589807j),(-0.10367657009277026-7.925482947021662j),(-6.188351992452932+4.8468204947643745j),(7.515786468692861+2.120194849351441j),(-2.813694973896438-7.3862877469511075j),(-4.145678176033758+6.7267447865731675j),,(-5.171859148960734-5.923432874257431j),(-1.5845848398149753+7.765485644937988j),(7.0697985342264875-3.377691736378484j),,(1.1746617723835073+7.833147908169051j),(5.4763259809248295-5.6623180097845704j),(-7.733941215549814-1.051096172823296j),(3.7870162318127565+6.921270370035832j),(3.198035608982616-7.238868050801188j),(-7.617469221934248+1.7490970556437806j),(5.925802060729544+5.1438838586349185j),(0.5198289834596687-7.910193339813672j),,(7.323562820090629+2.723251613564978j),,(-4.660502292599115+6.370492575668402j),(0.9991749803316995+0.04061229714197387j),2
(2.156832094275352+8.400152674091492j),(6.2302506705477265-6.2026276629213255j),(4.984111949764392-6.9720400704613175j),(4.80594845668746-7.040021573719199j),(6.475470761260722-5.9702693546254295j),(4.79693513112184-7.043228059909765j),(4.916083221674142-6.999042407194784j),(5.861591882686945-6.492816467052831j),(4.92780100255981-6.994484383204968j),(4.662163642090685-7.088573541753641j),(6.009597285477859-6.3838935384978885j),,(5.202576764517133-6.876247024205117j),(5.933246422562318-6.441271007303289j),,(6.11736880601966-6.298350662581759j),(5.877611360727982-6.481481013111749j),(5.427060927133964-6.762534911591861j),(4.318892459629396-7.182843348198817j),,(5.799985653367173-6.535424897855326j),(5.084613128112415-6.929722229399905j),(6.224475672090359-6.207685111029228j),,(5.078140244632968-6.932536396936435j),,(4.310059874781122-7.18487955779324j),(6.552415611348904-5.889526368822332j),(6.387750753813706-6.057531082496738j),(6.637822704306876-5.794891710809599j),,(6.131869280782656-6.286415493396593j),(5.064170131686263-6.93856813446167j),(5.591594172576344-6.668560808717002j),(6.475786551058068-5.9699462331205435j),(5.747455478792903-6.570551944366141j),(6.632617193679527-5.800819441228519j),,,(5.741103496853437-6.574726067865232j),(-139.35858555978663+565.231982892781j),(164.76016822217974-685.4077922709278j),(-57.983206772644806+255.7164518221046j),(-95.31067643563685+379.1229451747919j),(172.14174350623986-709.8116516658727j),(-110.87241117168679+471.05525669068805j),(464.02165699289674-112.07390401688346j),(-444.91037577326983-336.81853351278994j),(68.87055797495137+515.4989175466234j),(362.4205392043732-280.6212362554486j),(-502.9604205698429-179.38431942048487j),(240.001222915221+495.47913238866204j),(215.4985175921954-414.07671611961973j),(-498.1149658514274+0.482010428214835j),,(41.62827827862387-495.75165653624776j),(-430.97993861034377+180.28806458639465j),(474.5787301410067+279.8112979803697j),(-137.44760197448045-515.4325576646481j),(-309.95061390321814+337.548989118063j),(508.69151573229857+111.13263959991491j),,(-150.16178071561714+452.59921194619267j),(479.19212495239475-71.44322141158713j),(0.45567521224254676+0.8901461121342439j),45
